sigma_2,t_1,t_2,infall_1,infall_2,sfe,delta_sfe,imf_upper,mgal,nb
4.973571028040556,0.066642409931282,0.9341434179189956,0.0106619545105019,0.5535277634057572,6.941342189843042,0.4513166883412845,109.63232186815324,10283127327.10792,0.0
0.2435622223027264,0.0746796274104105,4.938934496417905,0.0231677013588061,1.2868839895095252,6.380762512133419,0.2643036276899574,118.26035766732134,11374212536.92584,0.0005928453572937
4.662228539372547,0.0921148013899572,3.3206459331154115,0.0054792828332634,5.921465186135223,8.346958547958895,0.299280454058542,120.45580278817098,11261854988.622065,0.0
2.651127005282335,0.020509724576828,5.957747550044381,0.0056114715911902,8.309753606905224,10.267410559666224,0.0762328454119115,118.3234037968158,17007586111.965902,0.0
0.8795756162865519,0.0373905425245066,8.755267406527711,0.0862841728278023,0.2056515203245638,2.1487968467092027,0.7069877081937809,96.0310617766905,14957225552.09652,0.0005638046426139
0.2650588654119202,0.0533467123278728,4.37327962189104,0.0292155432594904,2.53763743801455,4.89721324299786,0.6444364161485229,129.2706332931898,9334321156.30253,0.0005758055612048
3.216867384347857,0.0396839944907078,3.685778651240556,0.0064360312828299,3.500500328278086,13.926983034870512,0.0421703424207296,84.11332004073222,9045997206.772291,0.0
2.7079405836590085,0.0200280074624648,6.843699306983806,0.0167616816654861,2.3814117644617045,5.079825913285226,0.1522759112000559,100.53717112102242,17497617666.333942,0.0
3.451500018852419,0.0770788723798114,6.27934187309827,0.0813307695531383,1.8394764949464129,1.1396376597629811,0.526444593472599,80.90784984781057,10311114681.160929,0.0008859943303202
3.093720009055964,0.0593715346811282,4.3448595720788425,0.0079220184813348,4.218968220341389,7.650786869430956,0.4144223720801834,68.87045301710194,15262408853.974268,0.0
1.8155455966414265,0.0391584692650454,6.593300148151183,0.0108144745018636,5.47532631636811,9.07039489435742,0.5477988635420284,98.66254369961332,12609482091.033138,0.0
2.830775465141581,0.0189559711715089,2.4573258134436204,0.0049306790898201,7.190970003509816,2.516660422869223,0.462410406136907,115.10490437294423,18054440080.39629,0.0
1.912327745422928,0.0739912152429007,3.880361897606525,0.0233913416050389,3.7020101988666414,2.7489295944267145,0.5512561093579891,95.14413198188126,13259848471.153522,0.0012949140707524
1.7103305600098473,0.0521243087511577,7.5215876345730415,0.006327804425964,2.106958893872554,8.79094496456907,0.8056971681749171,127.20507624255517,18744447127.37844,0.0
1.9762343726788,0.090597460399947,5.88964455901372,0.0076578767781572,0.8486824887364286,5.175956241420695,0.3465005526896185,126.93445781838425,10898070371.469122,0.0
4.103967970049048,0.0489616248895541,2.744220786716205,0.0059874543487344,3.44735785289708,5.304408598906393,0.477631238931213,106.43703421185032,10712987857.212852,0.0
