comp_idx,imf_idx,sn1a_idx,sy_idx,sn1ar_idx,sigma_2,t_1,t_2,infall_1,infall_2,sfe,delta_sfe,imf_upper,mgal,nb,ks,ensemble,wrmse,mae,mape,huber,cosine,log_cosh,fitness,age_meta_fitness,physics_penalty,loss
3,1,0,3,1,1.5855599873719102,0.07007112574992147,7.855585990377016,0.01811805464493124,2.634079912504983,14.737493778478171,0.22295466103787903,113.80095771614481,11700150607.295635,0.0011463891332771194,0.05739965109221315,0.0618267819691124,0.06847297498691685,0.05639059732177064,11613.469370176912,0.0023442741517794704,0.012751139360669184,0.002340766547527976,0.0618267819691124,5.854857954220507,1.0,0.0618267819691124
3,0,0,3,0,0.46193298150068673,0.051755402880934304,1.8628488217067916,0.07450730517018879,9.259144075364965,14.943665777381547,0.4456503372123112,118.42819593710628,17584187265.793667,0.0008594845980718689,0.032877670724677954,0.06203675340541343,0.07028469078209232,0.042084904166474243,8518.550335004535,0.002469968879167167,0.010547685208854185,0.0024597349355635124,16.114754623504528,1.7787238218681454,259.761411403878,0.06203675340541343
3,1,0,3,1,1.8749839699630524,0.09873855497372584,6.087657585844666,0.04305798620802061,2.3424801615326842,15.46556822137493,0.09823769097763196,104.58951784305441,10343117769.27824,0.001312577648834796,0.06671947159003411,0.0628126949065578,0.06913068905407295,0.05136513795724671,1262.0246189550032,0.0023895260845454604,0.011923186537336372,0.0023845202859881774,0.0628126949065578,4.235744688755197,1.0,0.0628126949065578
3,1,0,3,1,1.8749839699630524,0.09873855497372584,6.087657585844666,0.04305798620802061,2.3424801615326842,15.46556822137493,0.09823769097763196,104.58951784305441,10343117769.27824,0.001312577648834796,0.06671947159003411,0.0628126949065578,0.06913068905407295,0.05136513795724671,1262.0246189550032,0.0023895260845454604,0.011923186537336372,0.0023845202859881774,0.0628126949065578,4.235744688755197,1.0,0.0628126949065578
3,1,0,3,1,1.8749839699630524,0.09873855497372584,6.087657585844666,0.04305798620802061,2.3424801615326842,15.46556822137493,0.09823769097763196,104.58951784305441,10343117769.27824,0.001312577648834796,0.06671947159003411,0.0628126949065578,0.06913068905407295,0.05136513795724671,1262.0246189550032,0.0023895260845454604,0.011923186537336372,0.0023845202859881774,0.0628126949065578,4.235744688755197,1.0,0.0628126949065578
3,1,0,3,2,1.4544921888001165,0.00991297662571652,4.687627264571837,0.06179151962043124,0.2424676323427896,7.949645869787982,0.8185935218828103,106.27209228641085,16084533001.411016,0.0009281503296907014,0.04822457017933239,0.06591354860590937,0.07373227131860054,0.05339626993346538,60063.41838990041,0.002718223916899862,0.01387956560574588,0.0027118214697701352,13.794041106449075,1.2513748261873263,209.2747454536592,0.06591354860590937
3,1,0,3,2,1.6266385572238093,0.06787815475036835,7.728165628201064,0.01923794272891087,2.512657805767079,14.96918728603229,0.20634349732515603,113.53600175578255,11763088754.167946,0.001147919572887769,0.04927207943445458,0.07040012027955142,0.07875183432315466,0.05834303986409295,243758.25099880953,0.0031009257046308,0.016848216958313844,0.003089247937226232,0.07040012027955142,5.879531428875766,1.0,0.07040012027955142
3,0,0,3,1,0.8306599843249279,0.07968801206748087,0.6334470384186749,0.07025526908392352,5.166965229286529,16.906846656034247,0.24631956200780725,64.8852702160339,11373326437.171776,0.001298934083148747,0.047374725214005875,0.07533599552195924,0.0845940448960321,0.05728292157088738,2225.315003958671,0.003578076215935948,0.017668345776697403,0.003563047264231374,0.07533599552195924,1.6045954761696324,1.0,0.07533599552195924
3,0,0,3,1,0.8478308312887936,0.0807780524377166,0.5429134475262763,0.07560691565262508,5.119017277637288,16.902435178070007,0.2274000713237447,64.03983117831424,11770741389.1328,0.0012447628644411373,0.03969875420664948,0.07584351837762865,0.08564664668836293,0.059498448104804647,2654.4706388863474,0.003667674044480634,0.017510945599272687,0.003652194699971274,2.2466542188483736,1.5815083115036412,29.622230968534062,0.07584351837762865
3,1,0,3,1,1.5760846627979188,0.07010546659418232,7.834963860679838,0.018169191079399925,2.634923342936377,14.751555207058002,0.22250090148393464,113.84112843097522,11700637961.69955,0.0011467528435885198,0.07549060120338938,0.0770642960212089,0.08491154764681501,0.06472235667045723,10732.510989217859,0.0036049854618886677,0.018694023763045187,0.0035886934502595224,0.0770642960212089,5.841879620350464,1.0,0.0770642960212089
3,1,0,3,1,1.5760846627979188,0.07010546659418232,7.834963860679838,0.018169191079399925,2.634923342936377,14.751555207058002,0.22250090148393464,113.84112843097522,11700637961.69955,0.0011467528435885198,0.07549060120338938,0.0770642960212089,0.08491154764681501,0.06472235667045723,10732.510989217859,0.0036049854618886677,0.018694023763045187,0.0035886934502595224,0.0770642960212089,5.841879620350464,1.0,0.0770642960212089
3,0,0,3,1,0.8658029554855474,0.09559934479246097,0.3862309167672201,0.06904209499143035,5.0082516397729595,18.793147801131816,0.1522885447179842,73.07830228910424,9317142348.932652,0.0012680646414122473,0.049245218439223276,0.07706860566448637,0.08646769448795771,0.06075316979879396,4223.680904772809,0.003738331095031397,0.018437757460191606,0.0037225795917326986,0.07706860566448637,1.470866985291087,1.0,0.07706860566448637
3,0,0,3,1,0.8658029554855474,0.09559934479246097,0.3862309167672201,0.06904209499143035,5.0082516397729595,18.793147801131816,0.1522885447179842,73.07830228910424,9317142348.932652,0.0012680646414122473,0.049245218439223276,0.07706860566448637,0.08646769448795771,0.06075316979879396,4223.680904772809,0.003738331095031397,0.018437757460191606,0.0037225795917326986,0.07706860566448637,1.470866985291087,1.0,0.07706860566448637
4,2,1,0,0,1.7021169918981882,0.019472487656836603,6.9416222361367925,0.07674295591771776,0.6053599182337692,13.11061352267544,0.3580791813527768,88.60376907347839,17969231502.107418,0.0005300949942974778,0.024749200972323086,0.07788987136585432,0.08892948835042572,0.05982982475422477,166127.2830848905,0.003954226949134251,0.017292697438392013,0.003932384410766018,0.07788987136585432,1.4862979763491686,1.0,0.07788987136585432
4,2,1,0,0,1.7021169918981882,0.019472487656836603,6.9416222361367925,0.07674295591771776,0.6053599182337692,13.11061352267544,0.3580791813527768,88.60376907347839,17969231502.107418,0.0005300949942974778,0.024749200972323086,0.07788987136585432,0.08892948835042572,0.05982982475422477,166127.2830848905,0.003954226949134251,0.017292697438392013,0.003932384410766018,0.07788987136585432,1.4862979763491686,1.0,0.07788987136585432
3,1,0,3,1,1.9174847935112833,0.09979410810388153,6.186692787904592,0.043990925296288425,2.6965460896036086,15.661107122077633,0.09160059037125091,104.17396723319624,10658499399.252613,0.0013123255776657078,0.09767622513090646,0.07838848927945129,0.08515082436705877,0.06214115429742382,834.0731978496586,0.0036253314451948453,0.018904214772925476,0.00361285455806968,0.07838848927945129,4.203055190966104,1.0,0.07838848927945129
3,1,0,3,1,1.9108132907003141,0.09855706569621785,6.136420159972065,0.04349361903527259,2.4188252060209416,15.472828357840712,0.08768538663404071,105.68955159348663,10297183583.055588,0.0013231796010023994,0.09360051434859601,0.07909661783299898,0.08614640685660264,0.05960265177298787,1544.6728129755102,0.003710601707151658,0.02013232404198706,0.003694047101898168,0.07909661783299898,4.197845864018409,1.0,0.07909661783299898
4,2,1,3,2,1.9889692950389797,0.0845214000675343,5.2876653410083,0.030081707870432677,1.6772036572516429,3.1566758097265084,0.6361864407294998,74.87823807220713,13438577537.66852,0.0006623473736102018,0.054197813898126335,0.07976857604472766,0.08917762893777384,0.07154256319027819,612347.9023017177,0.003976324751481639,0.02117769030278993,0.0039609861793688415,0.07976857604472766,5.344529398680442,1.0,0.07976857604472766
4,2,1,3,2,1.9889692950389797,0.0845214000675343,5.2876653410083,0.030081707870432677,1.6772036572516429,3.1566758097265084,0.6361864407294998,74.87823807220713,13438577537.66852,0.0006623473736102018,0.054197813898126335,0.07976857604472766,0.08917762893777384,0.07154256319027819,612347.9023017177,0.003976324751481639,0.02117769030278993,0.0039609861793688415,38.27334729831658,5.344529398680442,479.80482034499437,0.07976857604472766
3,1,0,0,0,0.3808509657291491,0.05639948416584573,6.451087468416151,0.04131975080974282,0.6935388546045057,14.49472975599876,0.11879573052386742,103.17366661014714,10491761268.328772,0.000908360183313013,0.03852745544382041,0.08070371511896969,0.09125809248848717,0.06254981309409538,171385.57537503203,0.004164019722318639,0.019995254908972915,0.004143298587931471,0.08070371511896969,2.69952021380132,1.0,0.08070371511896969
3,1,0,3,2,1.8543128243594595,0.01267507306527506,7.1370094386377065,0.09351066321601494,1.1547836334426242,11.142005382073132,0.15129517035287585,115.2382660879753,19692284981.93804,0.0007081983077428191,0.06078756571772632,0.08125034444115799,0.09058308474900739,0.06285609569401367,34821.83774869103,0.004102647621322928,0.020204234750985206,0.004086535274650759,0.08125034444115799,1.264251525058888,1.0,0.08125034444115799
3,0,0,3,1,0.9031237469451813,0.07968787160280595,0.8037767394579757,0.07355052610377866,5.417769003237391,16.831683006483036,0.24772678184614147,64.01936133547436,11382327689.87729,0.0012649273824173006,0.04817623941194249,0.08139091114973972,0.09161038492626523,0.061899247590366274,1639.1968555165959,0.004196231313169242,0.018069208523173508,0.004174259373171223,1.1818531219691295,1.6396714961252792,14.520701455163756,0.08139091114973972
3,1,0,3,2,3.417876120099852,0.02402838188984549,7.521171669930621,0.09603039327894396,0.5643469777892113,6.628190354858302,0.01180445035193909,127.30868103249468,14880329142.094568,0.0006224638846409197,0.052338323536310405,0.08186742582604449,0.09199868307720183,0.06400574181337224,158604.28366568743,0.004231878843969711,0.016800701828178832,0.004209789353811405,0.08186742582604449,1.5631036979864315,1.0,0.08186742582604449
3,0,0,3,1,0.6864077869768302,0.0653434599956045,1.4684609517616334,0.0861010972842692,7.176608858078183,18.952115656473627,0.08808379323979891,87.33237519297568,12274856676.753237,0.0014898680696832979,0.06126276592390845,0.08311221014547886,0.09256503319271402,0.06927116604768944,1950.722589427404,0.004284142684984124,0.023091730024546342,0.004266629493152737,0.08311221014547886,1.722947993941149,1.0,0.08311221014547886
3,0,0,3,1,0.9040740470644811,0.07985823934880497,0.6976671697453214,0.0731708230157542,5.319968220616369,16.828202185967868,0.24636431247522336,63.73684964995171,11463409500.880365,0.0012520320242812902,0.045816537616791164,0.08324526045851724,0.09387153320500363,0.06356951008039666,2005.484101454084,0.00440593237312905,0.01886667469536274,0.004382814138167334,2.3627081675039836,1.61356703666456,28.382494744927463,0.08324526045851724
3,0,0,3,1,0.9040740470644811,0.07985823934880497,0.6976671697453214,0.0731708230157542,5.319968220616369,16.828202185967868,0.24636431247522336,63.73684964995171,11463409500.880365,0.0012520320242812902,0.045816537616791164,0.08324526045851724,0.09387153320500363,0.06356951008039666,2005.484101454084,0.00440593237312905,0.01886667469536274,0.004382814138167334,0.08324526045851724,1.61356703666456,1.0,0.08324526045851724
5,2,0,1,0,1.3077070870792613,0.03774641994418734,5.193036822925495,0.022585913557270514,1.7672127491325478,13.32707501418347,0.8129601853613098,93.52809471613263,10317011464.01536,0.0014720645474241658,0.04972167604322497,0.08389247817047255,0.09424848506343635,0.060218591514060005,160975.1847409714,0.0044413884683763925,0.021462252819431704,0.004412508070049329,2.6018941916649996,3.507931482867327,31.014630255383047,0.08389247817047255
3,1,0,3,1,3.3969168582652483,0.011570108237321604,9.357633007971696,0.07600811514363838,1.9921712454904503,14.575655575284987,0.2628336009977168,88.37989514091683,19873445002.46144,0.0005262210408652848,0.030229974932160134,0.08470151533216164,0.09611288926348809,0.06206049359447344,44379.33975842047,0.004618843741287761,0.025262370490487185,0.0045928242150595966,0.08470151533216164,1.3014499368190335,1.0,0.08470151533216164
5,2,0,1,0,1.3802305840531128,0.040161403806765035,5.334138159943114,0.022779817941028405,1.868185952340047,13.997205238404451,0.8427319584283663,94.21845507693973,9959985944.812923,0.00144833634716358,0.04173170890139677,0.08476275388282392,0.09561897411044443,0.06366688983220598,211839.02239171875,0.004571494104966921,0.023429314772559495,0.004545130353311153,0.08476275388282392,3.6360108446005186,1.0,0.08476275388282392
3,1,0,3,2,4.549172285229742,0.03175922992111812,8.69130458783038,0.05160129512849926,1.924506834474631,15.10122228312845,0.10865615474453531,118.78641971687401,19292250873.69331,0.000804279312833952,0.047355194380669194,0.08487576019329633,0.0953838046769298,0.06546926923371871,4686.763949636924,0.004549035097323348,0.024086294880127257,0.004526000081459909,0.08487576019329633,1.9285325234683561,1.0,0.08487576019329633
5,2,0,1,0,1.328136460863764,0.03922827723382046,5.213627135442667,0.02162618635452299,1.7097557673128272,13.680545186031011,0.8207315732858808,92.76987293397491,9996462417.002354,0.0014735329813381848,0.044209711494635484,0.086321304597533,0.09737450743098879,0.06578730514951908,214580.35264936349,0.004740897348713845,0.022108856780501118,0.00471313434799348,1.3302213747228397,3.707417064492672,15.41011666731525,0.086321304597533
