comp_idx,imf_idx,sn1a_idx,sy_idx,sn1ar_idx,sigma_2,t_1,t_2,infall_1,infall_2,sfe,delta_sfe,imf_upper,mgal,nb,ks,ensemble,wrmse,mae,mape,huber,cosine,log_cosh,fitness,age_meta_fitness,physics_penalty,loss,weight
5,2,1,3,2,4.978429418445357,0.0606859306124241,8.640759212846822,0.0379375527316358,4.131612293150383,5.18367595409433,0.2430722510181529,107.9458616277389,13806900743.438272,0.0013320778207213,0.1332657949333735,0.1857572355021726,0.2031382457237828,0.1463001589683565,2029744.0624872088,0.0206325734378679,0.1078961643679037,0.0201026524296957,8.561190535997099e-06,0.5644177403352121,4.608805957330778e-05,0.1857572355021726,0.0006665800523737768
2,2,0,3,2,4.610765485429409,0.0648801628168095,9.654983624767652,0.0110787687474853,3.239723208708696,6.033649411961246,0.4123173861829497,93.66520056933756,9555009661.220858,0.0,0.1577224693090322,0.2499994913930096,0.2618940472116164,0.2004052665828281,2708586.2514080927,0.0342942459824401,0.2059531938898795,0.0332014480131466,1.615174292574593e-05,0.4377369719713293,6.460710314148087e-05,0.2499994913930096,0.0006665485126752896
2,2,0,3,2,4.699065790936779,0.0626951379980525,3.070265392507865,0.0235554675706975,0.1728959188951711,19.09327984894532,0.1814768302664839,89.73689621887196,13698063050.685482,0.0006293628649946,0.1742789787748694,0.1642467126422227,0.1608836765312304,0.1418563813179482,4204528.861278299,0.0129417786871027,0.0719109668121025,0.0128376355834849,1.667850888794758e-05,0.4824747405950587,0.0001015454654747,0.1642467126422227,0.0006665463239519355
2,2,0,3,2,4.187443762609545,0.0437998283846821,8.810100217001601,0.020535733581599,0.4580178114717961,10.947044642369892,0.550968030135248,124.89094488518026,18948458687.55552,0.0007634982959614,0.2253027024257073,0.2117099828995296,0.1723906343726865,0.1538457363984328,5286867.82378891,0.0148592654097086,0.0832431152757093,0.0147522503014102,2.205310206625443e-05,0.5171134344532835,0.0001041665667542,0.2117099828995296,0.0006665239928180302
2,2,0,3,2,4.067818203100598,0.0651551306587993,4.427426299509506,0.0230512867021235,0.2593810583899394,12.69794249029175,0.1827749428126195,84.9831866808172,12991053287.10416,0.0006511333547478,0.2030788879711156,0.1906075098569754,0.1679120611600952,0.147205443161699,5330173.692146412,0.0140972301415157,0.0728385929961163,0.01398278297268,2.9645831964273317e-05,0.4918989647683753,0.0001555333889337,0.1906075098569754,0.0006664924467251945
2,2,0,3,2,4.6827580956577926,0.0629882917538894,3.053474426300969,0.023565892025654,0.1732217178527592,19.171217042460057,0.1830114724728367,90.16303917074464,13667456757.637491,0.0006299923071739,0.1745878411638718,0.1644817058769072,0.1609181919196297,0.1418588803849547,4215535.032358034,0.0129473322453413,0.0719209168097916,0.012843064201976,3.050329735648864e-05,0.4824787324473865,0.0001854510031609,0.1644817058769072,0.0006664888842422919
2,2,0,3,2,4.611497202865713,0.0648767950606032,9.655190187081171,0.0110697508200574,3.239899481157701,6.032931256918987,0.4123853250365997,93.66620109882749,9556011259.972664,0.0,0.1572784102702962,0.2494551589753015,0.2617997144064301,0.2003606256009721,2709886.556522549,0.0342695452316441,0.205818271730787,0.0331777984691626,3.191888878408748e-05,0.4375987622348701,0.0001279544143933,0.2494551589753015,0.0006664830029734089
2,2,0,3,2,4.611497202865713,0.0648767950606032,9.655190187081171,0.0110697508200574,3.239899481157701,6.032931256918987,0.4123853250365997,93.66620109882749,9556011259.972664,0.0,0.1572784102702962,0.2494551589753015,0.2617997144064301,0.2003606256009721,2709886.556522549,0.0342695452316441,0.205818271730787,0.0331777984691626,3.191888878408748e-05,0.4375987622348701,0.0001279544143933,0.2494551589753015,0.0006664830029734089
2,2,0,3,2,4.611497202865713,0.0648767950606032,9.655190187081171,0.0110697508200574,3.239899481157701,6.032931256918987,0.4123853250365997,93.66620109882749,9556011259.972664,0.0,0.1572784102702962,0.2494551589753015,0.2617997144064301,0.2003606256009721,2709886.556522549,0.0342695452316441,0.205818271730787,0.0331777984691626,3.191888878408748e-05,0.4375987622348701,0.0001279544143933,0.2494551589753015,0.0006664830029734089
2,2,1,3,2,3.87547168783928,0.0325707770115048,5.633390604361693,0.0181303891853726,0.3137049020014523,17.014153236989866,0.6594995870586271,101.1270740130925,15685784664.288076,0.0,0.2145101646661315,0.2073416895465184,0.1753915192898357,0.1459127780489551,4276433.26917653,0.0153810925193984,0.0847166424304106,0.0152119675022256,4.218795308982221e-05,0.3795102121354397,0.0002034706728882,0.2073416895465184,0.0006664403402900232
2,2,0,3,2,3.957964339549081,0.0345499744351395,8.776555713344056,0.0411069234196489,0.5931447171082934,15.508438028077672,0.5315815121349572,108.97961273828952,10895083816.97898,0.000742380620165,0.1778488156659718,0.1586360631185845,0.1532217385691934,0.1278021800926103,3606931.166601305,0.0117384505850831,0.0603622586336453,0.0116258734993674,4.274760323309814e-05,0.5090784476511201,0.0002694696426066,0.1586360631185845,0.0006664380153098381
2,2,0,3,2,3.957964339549081,0.0345499744351395,8.776555713344056,0.0411069234196489,0.5931447171082934,15.508438028077672,0.5315815121349572,108.97961273828952,10895083816.97898,0.000742380620165,0.1778488156659718,0.1586360631185845,0.1532217385691934,0.1278021800926103,3606931.166601305,0.0117384505850831,0.0603622586336453,0.0116258734993674,4.274760323309814e-05,0.5090784476511201,0.0002694696426066,0.1586360631185845,0.0006664380153098381
2,2,0,3,2,3.957964339549081,0.0345499744351395,8.776555713344056,0.0411069234196489,0.5931447171082934,15.508438028077672,0.5315815121349572,108.97961273828952,10895083816.97898,0.000742380620165,0.1778488156659718,0.1586360631185845,0.1532217385691934,0.1278021800926103,3606931.166601305,0.0117384505850831,0.0603622586336453,0.0116258734993674,4.274760323309814e-05,0.5090784476511201,0.0002694696426066,0.1586360631185845,0.0006664380153098381
2,2,0,3,2,3.945984494515654,0.0345955379450388,8.770062984823118,0.041102605471557,0.5938533608874196,15.519584007002187,0.5314796286937568,108.9041710576698,10909923735.924908,0.0007415968185693,0.1781583893244911,0.1588994049353005,0.1532895926430006,0.1278661911014724,3614832.052748157,0.0117488496063285,0.0604453016460914,0.0116361855812865,4.966917474480723e-05,0.5089116221456277,0.0003125825094501,0.1588994049353005,0.0006664092613792382
2,2,0,3,2,3.945984494515654,0.0345955379450388,8.770062984823118,0.041102605471557,0.5938533608874196,15.519584007002187,0.5314796286937568,108.9041710576698,10909923735.924908,0.0007415968185693,0.1781583893244911,0.1588994049353005,0.1532895926430006,0.1278661911014724,3614832.052748157,0.0117488496063285,0.0604453016460914,0.0116361855812865,4.966917474480723e-05,0.5089116221456277,0.0003125825094501,0.1588994049353005,0.0006664092613792382
2,2,0,3,2,4.697012208383588,0.0628037213034495,3.0662925166532697,0.0235999800337294,0.1729076636539041,19.101213827840297,0.1820348972975498,90.02390930532651,13685514106.496746,0.0006294857395248,0.1734392601602554,0.1604976070898122,0.1576542882913878,0.1402007322599817,4210836.855394773,0.012427437308332,0.0688048966285463,0.0123350314302969,5.394356921307396e-05,0.4827305422038986,0.0003361020154206,0.1604976070898122,0.0006663915051004996
2,2,0,3,2,4.697012208383588,0.0628037213034495,3.0662925166532697,0.0235999800337294,0.1729076636539041,19.101213827840297,0.1820348972975498,90.02390930532651,13685514106.496746,0.0006294857395248,0.1734392601602554,0.1604976070898122,0.1576542882913878,0.1402007322599817,4210836.855394773,0.012427437308332,0.0688048966285463,0.0123350314302969,5.394356921307396e-05,0.4827305422038986,0.0003361020154206,0.1604976070898122,0.0006663915051004996
2,2,0,3,2,4.697012208383588,0.0628037213034495,3.0662925166532697,0.0235999800337294,0.1729076636539041,19.101213827840297,0.1820348972975498,90.02390930532651,13685514106.496746,0.0006294857395248,0.1734392601602554,0.1604976070898122,0.1576542882913878,0.1402007322599817,4210836.855394773,0.012427437308332,0.0688048966285463,0.0123350314302969,5.394356921307396e-05,0.4827305422038986,0.0003361020154206,0.1604976070898122,0.0006663915051004996
2,2,0,3,2,4.697012208383588,0.0628037213034495,3.0662925166532697,0.0235999800337294,0.1729076636539041,19.101213827840297,0.1820348972975498,90.02390930532651,13685514106.496746,0.0006294857395248,0.1734392601602554,0.1604976070898122,0.1576542882913878,0.1402007322599817,4210836.855394773,0.012427437308332,0.0688048966285463,0.0123350314302969,5.394356921307396e-05,0.4827305422038986,0.0003361020154206,0.1604976070898122,0.0006663915051004996
2,2,0,3,2,4.697012208383588,0.0628037213034495,3.0662925166532697,0.0235999800337294,0.1729076636539041,19.101213827840297,0.1820348972975498,90.02390930532651,13685514106.496746,0.0006294857395248,0.1734392601602554,0.1604976070898122,0.1576542882913878,0.1402007322599817,4210836.855394773,0.012427437308332,0.0688048966285463,0.0123350314302969,5.394356921307396e-05,0.4827305422038986,0.0003361020154206,0.1604976070898122,0.0006663915051004996
2,2,0,3,2,4.697012208383588,0.0628037213034495,3.0662925166532697,0.0235999800337294,0.1729076636539041,19.101213827840297,0.1820348972975498,90.02390930532651,13685514106.496746,0.0006294857395248,0.1734392601602554,0.1604976070898122,0.1576542882913878,0.1402007322599817,4210836.855394773,0.012427437308332,0.0688048966285463,0.0123350314302969,5.394356921307396e-05,0.4827305422038986,0.0003361020154206,0.1604976070898122,0.0006663915051004996
2,2,0,3,2,4.139146899444015,0.0315730001212463,6.506005519909813,0.0255698468683936,0.2606733583206051,13.44647039590238,0.5236643592764141,101.81340709816553,10905353242.64285,0.0007050346963945,0.177514562857785,0.1646244377921487,0.1591147283942141,0.1422681787962192,4121675.729168522,0.0126587483959822,0.0709267377207141,0.0125712533820808,6.365849320522051e-05,0.5097435418641284,0.000386689206408,0.1646244377921487,0.0006663511500564412
2,2,0,3,2,2.2542488314799227,0.0642077155296926,3.4106076026877066,0.0482949628616852,0.7058486643931762,13.931695215768118,0.2882302339275845,127.25579533286538,15928934035.9182,0.000633470853421,0.1833357159249454,0.1670462005969591,0.1579757509694274,0.1276608018347681,3731822.8845786,0.0124781689471772,0.066447687931209,0.012343003796957,7.800362766051485e-05,0.449990820133362,0.000466958406607,0.1670462005969591,0.000666291565944098
2,2,0,3,2,4.139776695443655,0.0315800222543628,6.503320834810906,0.0255716670695516,0.2607991159068451,13.447481675164608,0.5237782489883762,101.82699183560096,10905004116.550425,0.0007052665590842,0.1774578103306338,0.1645700579253964,0.1590970949383104,0.1422297206215358,4118538.563726708,0.0126559428089048,0.070912788100559,0.0125684099787891,7.89440853905058e-05,0.5097349907721428,0.0004796989585207,0.1645700579253964,0.000666287659834361
2,2,0,3,2,4.139776695443655,0.0315800222543628,6.503320834810906,0.0255716670695516,0.2607991159068451,13.447481675164608,0.5237782489883762,101.82699183560096,10905004116.550425,0.0007052665590842,0.1774578103306338,0.1645700579253964,0.1590970949383104,0.1422297206215358,4118538.563726708,0.0126559428089048,0.070912788100559,0.0125684099787891,7.89440853905058e-05,0.5097349907721428,0.0004796989585207,0.1645700579253964,0.000666287659834361
2,2,1,3,1,3.373430862638618,0.0247267567900686,8.089988065276488,0.0164852560123285,0.1519697281054336,8.518400079291396,0.6125667751360344,123.45315737110454,19018462496.332863,0.0,0.2688384868265376,0.2919677159076228,0.2095461363749229,0.175071461597191,7391944.197094911,0.0219547916348288,0.1048569237689905,0.0216770395821273,9.695788172553248e-05,0.3981147354725474,0.0003320842560422,0.2919677159076228,0.0006662128455111986
2,2,1,3,1,3.373430862638618,0.0247267567900686,8.089988065276488,0.0164852560123285,0.1519697281054336,8.518400079291396,0.6125667751360344,123.45315737110454,19018462496.332863,0.0,0.2688384868265376,0.2919677159076228,0.2095461363749229,0.175071461597191,7391944.197094911,0.0219547916348288,0.1048569237689905,0.0216770395821273,9.695788172553248e-05,0.3981147354725474,0.0003320842560422,0.2919677159076228,0.0006662128455111986
2,2,1,3,1,3.373430862638618,0.0247267567900686,8.089988065276488,0.0164852560123285,0.1519697281054336,8.518400079291396,0.6125667751360344,123.45315737110454,19018462496.332863,0.0,0.2688384868265376,0.2919677159076228,0.2095461363749229,0.175071461597191,7391944.197094911,0.0219547916348288,0.1048569237689905,0.0216770395821273,9.695788172553248e-05,0.3981147354725474,0.0003320842560422,0.2919677159076228,0.0006662128455111986
2,2,0,3,2,3.184263106435548,0.0456649775741617,8.477253422042164,0.0611130845150918,0.457780778580836,5.426271922279696,0.5564782020254813,102.11829240912668,15720463016.845402,0.0007829436289866,0.1787016383452835,0.1663673623356711,0.1602127405294521,0.1369059947109037,3690068.05395354,0.0128340611139787,0.0695334730488965,0.0127070566311183,0.0001125662263712,0.5102614407546963,0.0006766124364234,0.1663673623356711,0.0006661480282259506
2,2,0,3,2,3.946122661664008,0.0345918817665749,8.77172409785735,0.0410934354005492,0.5918154452741705,15.517901543731451,0.5316355743039423,108.90904524643032,10910411011.489988,0.0007416063532059,0.1782332239044393,0.1589414130792612,0.1532810284550965,0.1278939776242327,3619513.179357833,0.011747536842126,0.0605040459945562,0.0116351233749351,0.0001125980287508,0.5089403207790897,0.000708424736948,0.1589414130792612,0.0006661478961656025
2,2,0,3,2,4.154654541038977,0.0315729402943671,6.46808221810914,0.025629349207885,0.2709986348115883,13.52681755172666,0.5242769517160418,101.82188228059674,10904464874.618977,0.0007042988702408,0.1732489929825817,0.1586644056911581,0.15588607704037,0.1386168314941832,3901935.358546584,0.012150234507518,0.0678309747098955,0.0120691739711067,0.0001290034275913,0.5081651689003261,0.0008130583985075,0.1586644056911581,0.0006660797757382093
2,2,0,3,2,3.962257794965956,0.035666332718627,8.773264096621286,0.0423436033905117,0.647057799631981,15.14749907184548,0.5482789728842681,108.2389245758741,11347664971.860054,0.0007074222375569,0.1699349545457668,0.1484931291424669,0.1478608809059494,0.1220816346819556,3453303.652866982,0.0109314200511416,0.0560340408768345,0.010827698634735,0.000134374981438,0.5031759124603395,0.0009049238992676,0.1484931291424669,0.0006660574728541539
2,2,0,3,2,4.697463343521898,0.0628286081090476,3.066530767462256,0.0236100939504876,0.1730215049400227,19.100986618618784,0.1821662407646374,90.01074501950843,13685650339.070484,0.0006292889346426,0.17377048790979,0.1633699585068958,0.1603200235788436,0.1413879772292168,4153093.463704103,0.0128512549801604,0.0716407337092916,0.0127489698402597,0.000138826951249,0.482595986488682,0.000849770377111,0.1633699585068958,0.0006660389886819276
2,2,0,3,2,4.697463343521898,0.0628286081090476,3.066530767462256,0.0236100939504876,0.1730215049400227,19.100986618618784,0.1821662407646374,90.01074501950843,13685650339.070484,0.0006292889346426,0.17377048790979,0.1633699585068958,0.1603200235788436,0.1413879772292168,4153093.463704103,0.0128512549801604,0.0716407337092916,0.0127489698402597,0.000138826951249,0.482595986488682,0.000849770377111,0.1633699585068958,0.0006660389886819276
2,2,0,3,2,4.780298977909446,0.0409448373530599,5.88808098830952,0.0122975387386463,0.676230873963472,12.646212572085677,0.1614193475103944,95.8115678063142,13882206746.037548,0.0,0.2032486242598709,0.1880710435617047,0.1651446306116489,0.1456515531704676,4619620.88320375,0.0136363745099289,0.0765943975461957,0.0135257360606697,0.0001512607641109,0.3812785448944976,0.0008042746041407,0.1880710435617047,0.0006659873673429232
2,2,1,3,1,4.120452528878067,0.0657730723345806,9.176569100296916,0.0230938625013042,0.7850186146623722,5.140646765758515,0.4138994167913373,115.11581860199406,14953949405.165274,0.0007683333423553,0.2962566273559907,0.3241821596522248,0.2155752329937081,0.1719561152359247,8481965.752288701,0.0232363405401457,0.1062862760706359,0.0228545531591723,0.0001720506726746,0.486016704453057,0.0005307222114233,0.3241821596522248,0.0006659010630207334
2,2,1,3,2,3.2987151871201728,0.0250499617535532,7.382613717726342,0.0091974607662614,1.634889567910267,16.37183414166239,0.2067380312734184,122.91631285231698,10575776834.88957,0.0,0.2518766972556022,0.3850217824004046,0.2895198789170288,0.2118668949108505,2146357.29129073,0.0419108801440655,0.2553503285635714,0.03998795802376,0.0002011399637222,0.3987095532638631,0.0005224119073687,0.3850217824004046,0.0006657803245734086
4,2,1,1,0,2.428295935343627,0.0651773124237599,0.9425217710637016,0.0329302491437088,2.534370899209821,10.525634997705705,0.0286314154784541,93.534512620004,12612702653.923063,0.0005306021923035,0.1838462858021307,0.2275076188351724,0.2161405886592322,0.1397821512347379,1637267.9156835612,0.0233583770329797,0.1259902485389779,0.0225668868442038,0.0002100941331351,0.4773419698200641,0.0009234597689992,0.2275076188351724,0.0006657431636703166
4,2,1,1,0,2.428295935343627,0.0651773124237599,0.9425217710637016,0.0329302491437088,2.534370899209821,10.525634997705705,0.0286314154784541,93.534512620004,12612702653.923063,0.0005306021923035,0.1838462858021307,0.2275076188351724,0.2161405886592322,0.1397821512347379,1637267.9156835612,0.0233583770329797,0.1259902485389779,0.0225668868442038,0.0002100941331351,0.4773419698200641,0.0009234597689992,0.2275076188351724,0.0006657431636703166
4,2,1,1,0,2.428295935343627,0.0651773124237599,0.9425217710637016,0.0329302491437088,2.534370899209821,10.525634997705705,0.0286314154784541,93.534512620004,12612702653.923063,0.0005306021923035,0.1838462858021307,0.2275076188351724,0.2161405886592322,0.1397821512347379,1637267.9156835612,0.0233583770329797,0.1259902485389779,0.0225668868442038,0.0002100941331351,0.4773419698200641,0.0009234597689992,0.2275076188351724,0.0006657431636703166
5,2,0,3,2,4.706628990539062,0.0216848350619926,9.829459074416958,0.0349722073926743,0.7194794604141128,19.642542204916733,0.4874171259059107,113.83898308906258,14842497268.190472,0.0005243089382314,0.1911651534541385,0.289966738003296,0.2671966370309539,0.2092999460348259,3106438.046460608,0.0356970214203256,0.2102153445554788,0.0345094065490873,0.0002166983126257,0.5681903429462793,0.0007473212759433,0.289966738003296,0.0006657157568431633
5,2,0,3,2,4.706628990539062,0.0216848350619926,9.829459074416958,0.0349722073926743,0.7194794604141128,19.642542204916733,0.4874171259059107,113.83898308906258,14842497268.190472,0.0005243089382314,0.1911651534541385,0.289966738003296,0.2671966370309539,0.2092999460348259,3106438.046460608,0.0356970214203256,0.2102153445554788,0.0345094065490873,0.0002166983126257,0.5681903429462793,0.0007473212759433,0.289966738003296,0.0006657157568431633
2,2,0,3,2,3.1402308907898027,0.0453476815381626,7.29998419860894,0.0500876664402598,0.4361296898571225,10.594214769112542,0.6026850827952034,124.95419745685612,18766361681.829624,0.0007073547176035,0.1953836601790617,0.1754572856128281,0.1583750709117555,0.1278666016377169,4396205.979009826,0.0125413315431518,0.0696885020467815,0.01241514668822,0.0002354780891028,0.4762874365067763,0.0013420821385696,0.1754572856128281,0.0006656378284087103
