sigma_2,tmax_1,tmax_2,infall_timescale_1,infall_timescale_2,sfe,delta_sfe,imf_upper_limits,mgal_values,nb_array
5.07701957012953,0.023675144926128513,6.895532647682172,0.009989196529630328,5.048744820572674,2.0337256943107933,0.3722443661669683,99.85652126421364,13509925495.757765,0.0006709466658779242
2.017535019163691,0.0514770889285115,3.593734555707686,0.040556045732827006,1.4681758359521728,7.749070884706963,0.2823340522997088,115.45296809499803,13981701882.193132,0.0010810648509179648
2.7086478115646586,0.022045839048129907,4.007874245746523,0.02966152857139902,1.5255694972732123,3.0925934274739597,0.608773147668356,120.70329189843109,13099597666.886591,0.001423731266980906
0.9142910149927047,0.0373036185368597,3.554015926410132,0.01629730979525872,0.7138683445962876,5.055343465804867,0.43686028087832257,128.09285408373802,13353025442.54159,0.0010997803308659907
2.4938400625548947,0.06770360927011633,0.1747275009405595,0.04640996768754343,7.792149641042835,6.505254722862006,0.08005209055189225,127.90126338033265,13557617211.433617,0.0012934014960912564
1.4137472988788113,0.062390853060573875,1.9298095684869705,0.04815106801067136,2.191301420608119,9.551446369729018,0.1533988497811814,129.91462307831497,13844839939.760609,0.001174971919731853
8.631650456371487,0.06853810983481369,4.0547705535720775,0.059160259038198396,6.618758417073715,12.455888674759402,0.010447358424745526,68.84868037042835,14781307297.386915,0.0006427944337789643
4.800600259996351,0.0741120471521368,2.1865713578485737,0.041824477059242554,8.212217816195864,9.141163979526514,0.010590717897422488,89.41089971270472,14417448096.045925,0.0007993972700066194
6.594417543070629,0.04287184841880896,5.478558736311283,0.013263079658586184,3.5894227021279246,10.186074268271355,0.33016018811506537,91.85108812682167,13368229839.013737,0.0010867291113605532
9.67518371524807,0.05192264907164632,6.20035661984567,0.012869511026539233,7.573596666495167,12.19275458382946,0.08274453743477972,66.05340510894058,13973772899.32244,0.0005826984115786852
5.876145837843367,0.08870845622854316,0.6143865221338677,0.0973758844019453,6.312395777327282,21.783417896069224,0.054872887416121945,91.93364442677081,14887131896.220026,0.000794174600554433
4.7626542757375985,0.06946679504401602,1.176494928804748,0.059477828707192995,5.6547773012099745,14.58974635605284,0.138909712662046,105.60121765651138,14179249784.673435,0.0009755108238481531
8.386798548015527,0.046748260820242846,4.793993790821715,0.06159910718575841,2.3457216701686785,12.326323205621392,0.1747058017610697,70.60028161245233,14094242753.498611,0.0010055202113858934
4.042377019037807,0.061870536998711693,1.8353002466768202,0.06407845830195374,3.8525007572769003,7.897974894544783,0.07628498977116928,92.29710147470405,14449097675.40001,0.0008631682170405345
4.588696019357898,0.0560204963560483,1.4506695822138294,0.028906544403457187,6.746010264768118,3.3090196009945254,0.1837113208130491,84.54078268407608,14170390844.023214,0.000733315478736121
4.707098047665494,0.04560370492229208,4.175554451748999,0.021446846082699145,5.442527139444666,3.923908495540485,0.1985972960978269,97.43301202811467,14093330108.155544,0.000707377676442184
4.901655301335521,0.07802298351727951,2.558183326948746,0.06847094508429737,4.8960938615114795,18.730022454127997,0.14530871874003293,95.50214870574978,13916277458.59752,0.001054882854788097
1.9236583488908598,0.07271744949753144,1.2661122555747668,0.07188342222174343,1.7276604531730178,13.891711766758396,0.1408717664711466,123.35708607515662,14199996544.191792,0.0012167246194643596
4.068588482436531,0.020022682208067466,5.451736809832027,0.004993327455018459,2.505368964373429,1.7870161862195673,0.3876405303467583,101.48589863497776,13633362705.527199,0.0008059664100179898
1.8427570495966212,0.058446287087807615,3.5055400496376143,0.0479199757533968,1.9264627361386968,7.530052427673485,0.13979738397316707,123.29810883703955,14338715746.940546,0.0010446089955145333
