comp_idx,imf_idx,sn1a_idx,sy_idx,sn1ar_idx,sigma_2,t_1,t_2,infall_1,infall_2,sfe,delta_sfe,imf_upper,mgal,nb,ks,ensemble,wrmse,mae,mape,huber,cosine,log_cosh,age_meta_fitness,physics_penalty,loss
3,1,0,3,0,4.52372003740027,0.0365667542334478,4.132355971487241,0.0167542743528046,5.689591227001031,4.269474706558443,0.0944484389570245,127.77119236474805,15490361383.82417,0.0,0.151733972684566,0.2123730242177495,0.2293810200384414,0.164865850868173,2254923.148588082,0.0263078261769379,0.1406843463502571,0.0255259324401883,0.3943361105582792,1.5254896443888737,0.2123730242177495
3,2,1,0,0,1.6239747754129532,0.0051565035630134,7.70298356139637,0.0602082457866291,0.5055362346031339,2.2525699074069685,0.5473608291949729,77.62858451275716,17039382234.216322,0.0005530815133755,0.1150647493882245,0.1669442752185089,0.1835147127426589,0.1292700770465059,1735276.3316678808,0.0168388248965103,0.087231813460242,0.0165226950027778,0.7534983980572252,1.0,0.1669442752185089
2,2,1,3,2,3.418821407777569,0.0704406479512289,9.38373738792326,0.0739166028368006,0.8579370041247805,13.264979796811692,0.1830658901447076,87.09142787266991,13909176892.247343,0.0010840838114408,0.1755433675775293,0.2505043877897451,0.2454915071675252,0.1956197402437978,3574619.7010910087,0.0301330400456915,0.1666115472928784,0.0292225994499436,0.6454470827790543,1.0,0.2505043877897451
2,2,0,2,0,2.2302891452854348,0.0920631719072359,9.329044456629552,0.0050719980707825,8.106686975248053,4.235691862551567,0.2496752205812138,90.96138660274792,17440568793.958675,0.0,0.2662679919313432,0.2663183533277041,0.1910320365866699,0.1485741373813353,5832333.697672231,0.0182466195012254,0.1035076082855398,0.0179697128810923,0.3452718583046584,0.234404633434055,0.2663183533277041
3,1,0,2,1,2.512398758098384,0.0919003751231511,0.6308433795451835,0.0258963230096652,7.463757600264655,4.308297304531728,0.310651023457839,106.33194960560202,13741892668.68334,0.0006519489598061,0.3354288527780673,0.4203393045118981,0.2519810621550067,0.1992250137118311,7806701.772670359,0.0317472278423826,0.1758736028804327,0.0309853552494117,0.3138857741685481,0.0410460268153732,0.4203393045118981
4,2,1,1,0,2.985355809516017,0.0262659207330111,4.127269998303266,0.0640886254827269,1.29458621563253,7.137569474841785,0.6915644556572623,62.85145075316613,10381799528.981155,0.0014741032813098,0.088246749305399,0.129535326840191,0.1433809768899484,0.098456333209933,407584.8519310007,0.0102790522669579,0.0547041281023417,0.0101408508703069,0.4327235329982207,0.9175514698833164,0.129535326840191
3,1,1,3,2,0.8795756162865519,0.0373905425245066,8.755267406527711,0.0862841728278023,0.2056515203245638,2.1487968467092027,0.7069877081937809,96.0310617766905,14957225552.09652,0.0005638046426139,0.2592817251660647,0.2937716114327863,0.2161005760591523,0.1745139632847471,6177894.635964828,0.0233497294865487,0.1319770671266825,0.0229445844256667,0.4572881483168882,0.0103215848938293,0.2937716114327863
3,2,0,0,2,4.932046088762404,0.037435977688429,3.28192863994858,0.0280181788724795,1.6546450502256929,16.869928579829605,0.5922306384111444,93.04395324536708,15662818533.423449,0.0011239880266084,0.1873123885332473,0.1902879153799287,0.1776093349526007,0.1472127502898869,3096204.6516649053,0.0157725379311525,0.0890723976962468,0.0155862951786027,0.4251004418467078,1.3295981236851884,0.1902879153799287
3,2,0,2,0,3.3348186015684167,0.0646520378824121,4.486328424698606,0.0048654141672735,2.8062408825251466,12.538653990218387,0.1998448027060118,116.0494385012608,13625161159.326506,0.0,0.1078598700518277,0.1617542644841568,0.1778199002424718,0.1341717487837019,1953805.242248824,0.0158099584611213,0.0884771570481661,0.015571157811272,0.3670657167305475,1.0,0.1617542644841568
5,1,0,2,0,2.256937015631096,0.094238123771965,3.033936822650864,0.0418558301769915,5.315511175763483,3.937242393910159,0.0292547686311948,81.37854671656726,18025753675.456623,0.001309687025015,0.1921829643746241,0.2193775991779296,0.2017680439321038,0.1574951826477064,2873589.219533327,0.0203551717760936,0.1115185651895871,0.0199180080446097,0.3877037374424111,1.0,0.2193775991779296
3,1,0,3,2,4.346461016250606,0.0813681035636441,3.130483140759463,0.017349139235055,4.284536677139409,9.358593853192158,0.2928738461051848,120.35315116128676,14720694532.133476,0.0,0.2630578024921268,0.3112333727583228,0.2266994973332507,0.1436007788355499,656582.2729923469,0.0256963310455742,0.1436329413029838,0.0247882076061401,0.4461851816363759,0.1196341856940362,0.3112333727583228
4,2,0,3,0,1.8877701468537649,0.0603603658986959,1.698166243024945,0.0417826228348005,4.501191329383334,4.110493004213495,0.2558083930808937,114.17557554112132,16283093766.616838,0.0008704641485722,0.2670788078430165,0.4068968784190301,0.2924960165274282,0.2253432865572845,2707252.805454992,0.0427769598422067,0.260076012215803,0.0411746529439388,0.6085001432133523,1.0,0.4068968784190301
3,1,1,2,2,0.4195359082974552,0.0248036047099654,3.8110487036118417,0.0811000057695271,8.819806519131491,18.635640525288643,0.7794737917700618,73.7794915949225,16223261929.187365,0.0005151301512831,0.269371215855002,0.2928629434690872,0.2087464399644222,0.1376533176231828,519760.674254646,0.02178753809891,0.1244961835701142,0.0211556184630443,0.9191104062107766,1.0,0.2928629434690872
3,1,0,2,0,2.2796235742661,0.0642233047065742,8.042418614201807,0.0350444220774229,0.543508155191129,5.777802532301698,0.8459047174300979,92.18530461960502,10626882961.205185,0.000565600994858,0.211041811765165,0.2291549210096021,0.1966454352098624,0.1265556364832457,1384410.428491166,0.0193347135944381,0.1103185500555072,0.0187670074826012,0.4838908898427121,1.0,0.2291549210096021
2,0,1,3,2,1.6129899257930025,0.0062807543646222,5.341555926797739,0.0020048449668629,0.8445863527913908,2.000519912184939,0.1651472492502591,68.7781543222973,19544077428.39123,0.0,0.1986424546973494,0.3586732892061518,0.3205503327557276,0.2206186936122832,10721.984016093154,0.0513762579149038,0.3056875961882115,0.0492072917880811,0.748410560500926,0.0387213332866496,0.3586732892061518
0,2,1,1,0,2.0259534485044206,0.0661177725800578,1.075714528789687,0.0062828535270997,1.187503565600782,19.767293140450843,0.809239420343896,122.83934129259296,19218352817.27124,0.0,0.6525733476664245,1.2306968228974715,0.404552465421843,0.2874571295769939,159438.72403773654,0.0818313486394457,0.5647939305952361,0.0767656035143583,0.3592996631924202,0.0584085802557647,1.2306968228974715
2,1,0,3,2,4.814141361009923,0.0503329462728021,6.227762498568561,0.0317617450862005,0.1867389700016483,5.793117445571361,0.1699376856238668,80.49380820333884,19434554649.2414,0.0005184697107424,0.2450846638523298,0.2480843107428455,0.1910444105965005,0.1482122490530667,7018627.274677634,0.0182489834100821,0.083454056316673,0.0180127045856278,0.4731205208790478,0.0074574414170773,0.2480843107428455
3,1,1,2,1,0.7610525796554327,0.0327246651918213,3.7228716860819313,0.0114974200839723,3.480739758151883,4.164825904747701,0.6846421003090946,118.1496518790121,10152979697.795773,0.0,0.2771995619604616,0.3097829529039984,0.2160898719356195,0.1697754955314346,5790075.507175437,0.0233474163765762,0.1322787599059189,0.0228099725307369,0.3525823757367246,0.0324067865770304,0.3097829529039984
3,2,1,0,1,2.7190854429010227,0.0533505534901076,5.545582820119818,0.0051335403273168,7.264070882759953,8.994761771656952,0.3264581243545736,87.1207304348011,18871089020.626724,0.0,0.1314615344653888,0.186144220293348,0.2030866428169625,0.1535805104787269,2554717.6571165905,0.0206220922453322,0.1183278512678767,0.0201805780239501,0.3831258889815072,1.0,0.186144220293348
2,1,1,1,1,3.278947863744549,0.095301845497045,4.497830278359859,0.0066152430921858,2.514703808624072,11.783761943325514,0.5635699644379858,100.10862990393925,14581558944.782463,0.0,0.1416172848282706,0.2139810545804461,0.2332923221175803,0.1583445349322047,348469.3669350168,0.0272126537795064,0.1448216770022811,0.0263372232892047,0.4214442017677551,1.0,0.2139810545804461
3,1,1,2,1,3.173624459320638,0.0260826010993716,4.605259254997699,0.0013161770100937,4.519932810862688,11.726771371855762,0.0903167158054951,99.2904278779074,14920754380.973082,0.0,0.2252937284062402,0.39838286497571,0.3271738630728516,0.2641245015894988,5623356.570861943,0.0535213683390065,0.2826621500517303,0.0508608519397006,0.4900384688305332,1.0,0.39838286497571
3,1,0,2,0,2.962037487175761,0.0292728626945535,6.348070919968086,0.0375424060610083,1.7125605326861395,4.269992538643243,0.6861612351181737,97.13259180048937,9876457335.764055,0.0007779400036791,0.1562241236860435,0.1746157177296504,0.1848071752920405,0.1395617403012786,2842858.181700843,0.0170768460197114,0.0924570958776975,0.0166592891217882,0.4165355881014027,0.1818422216838001,0.1746157177296504
0,1,1,2,1,0.373806844040644,0.090281816617807,7.078297004844781,0.0940502090444798,5.85472710034779,3.902407617602021,0.4889304046070051,82.21509337287038,13749601584.001028,0.000932898469853,0.1680510473328311,0.2184088670675359,0.2200556175451776,0.172383885029614,2902845.799950853,0.0242122374065947,0.1408075142753631,0.0236403914491745,0.5403096492092199,0.1845349658795469,0.2184088670675359
1,1,1,1,0,2.6445973229823823,0.0707958582949468,2.384231623612422,0.0815628768421382,3.831865655988429,6.883780023893918,0.408210405828563,94.93987157232088,13174820061.799314,0.0006461011518348,0.2219594798645006,0.3317339872377753,0.2751248290127572,0.1928599839788952,2457359.271029809,0.0378468357696494,0.2148687579444436,0.0360689127289075,0.3350383454940511,0.2193322194669732,0.3317339872377753
3,1,0,2,0,2.579393509205394,0.0545863243370545,9.834840171204853,0.0166652637446125,3.669378785222782,3.862737736199797,0.7776276730500085,116.62196020329831,15184057459.376177,0.0,0.1746849810605815,0.1687071774201254,0.1651943205110874,0.1404367963802344,3378788.0447689765,0.0136445817645599,0.0742880262645043,0.0135083697090859,0.3619387742199412,0.0786665014907865,0.1687071774201254
3,1,1,3,0,3.935583935578055,0.0714358290456162,4.076052589926784,0.0078999988502535,3.035943834726217,13.764548218067926,0.1765459918941918,94.90236272556469,11575755502.148396,0.0,0.1437308564893335,0.2033992406743849,0.2212345590494118,0.1611552636438774,1741031.1706719447,0.0244723650588938,0.1387940880994701,0.0238218809836791,0.4014439158433783,0.038393885030404,0.2033992406743849
0,2,1,1,0,0.8504659837070048,0.0504849654803288,7.621812027253414,0.0611432652150774,4.105559337972855,12.96789535438754,0.5520298775308456,111.05735437489125,18581950158.346306,0.0006838842999467,0.617659318175205,1.1433424805877324,0.3953133998280231,0.2787788875714124,469337.05124103045,0.0781363420417952,0.5496511911492227,0.0732006975889108,0.3878339091857707,0.0660954525840911,1.1433424805877324
3,1,0,3,0,3.5571044827824783,0.0351831255433196,6.235613507186439,0.0075476627133571,7.603636243897881,1.9121540537954729,0.6449430467770563,120.29987776031597,10785266599.246511,0.0,0.226368689756146,0.2895800195852187,0.2365420363394171,0.1540691836675219,1706983.5456051948,0.027976067477799,0.1608346277660387,0.0268361782992575,0.5234437752220586,0.0595052676977003,0.2895800195852187
1,1,0,3,2,4.724786486912261,0.0321994353606627,6.425526985873496,0.0444003754424807,0.2733270795401916,5.406191727051473,0.0860328503187525,73.06692668212717,19633824719.552853,0.0005683667776365,0.169629886137186,0.233811049579311,0.2339906747124494,0.1732956404695371,3045231.286432237,0.0273758179261936,0.160930527046674,0.0265120105981373,0.4752614591556797,0.7700937513057731,0.233811049579311
1,2,1,1,0,1.096856311649644,0.095266111614811,9.655307700294031,0.073354092195816,9.462571766252657,5.9545059219010925,0.1604298551309435,127.6246062934654,12538602809.351028,0.000603525645945,0.2180505889616078,0.3080445268563497,0.2590961795543975,0.1865791790854608,2642339.355749043,0.0335654151298423,0.1864459474741536,0.0322537922672987,0.3628949336688007,0.1945189982522908,0.3080445268563497
2,1,0,3,2,4.228504330977751,0.0400625926147378,9.620281364793104,0.0606622421463827,1.050953308145277,5.449401343256919,0.3855877738050534,83.0742573025064,17550779560.752243,0.0005240897404665,0.1904585304357666,0.2550394383499649,0.2359154624952992,0.1920529352850848,4063257.740688051,0.0278280527221854,0.1614405894114068,0.0271583770319582,0.5733634220755821,1.0,0.2550394383499649
4,2,1,1,2,3.1112083619540525,0.0749485987200244,2.6124802610361058,0.0092783155149498,0.1938187246087005,9.356599165530053,0.3368684989526759,87.46710914675155,17808785976.860783,0.0,0.1622422215398582,0.1942907085801082,0.2006954641491058,0.140401528211611,963887.7754412343,0.0201393346650125,0.1102087373626846,0.0197383821537538,0.3437248857064314,1.0,0.1942907085801082
3,1,0,2,0,1.600576899411358,0.0625392429930255,2.5108053959048617,0.0062186615359264,0.466121820205727,6.23772315678364,0.1797939997762029,126.38225631040793,14019569213.252775,0.0,0.1476702061215869,0.2013921162884218,0.2197918078898307,0.1553642168535491,1483341.9027697442,0.0241542194077401,0.1195571661119884,0.023509655684937,0.3554469551422821,0.1443307128451285,0.2013921162884218
2,2,0,3,1,4.885874404061835,0.0660570120608164,5.663011368397042,0.0149930349007087,2.9725260187550058,14.335963136382386,0.1826141223650212,115.76579453602452,14991816764.951445,0.0,0.184000172600962,0.254931190134931,0.2418869729131856,0.1723868275935238,2703264.8720376035,0.029254653832552,0.1628890847576192,0.0282803022439516,0.3983473016811773,1.0,0.254931190134931
1,1,1,2,0,1.0100304161975615,0.0968492023161787,4.558572811301016,0.0596842020110605,7.467480261736002,5.60605780850298,0.0486015124994352,99.77210679685392,13317042466.085226,0.0006638753953622,0.1623623881463092,0.2411415186799476,0.2494119035967426,0.1747705740962719,1789285.1174286578,0.0311031488278754,0.1621130535508426,0.0300254685464405,0.3418486260425004,1.0,0.2411415186799476
5,0,1,1,2,1.8608192949664133,0.0155906594122328,3.2581142841951616,0.0144168882245746,0.7477999288354388,18.69194548823969,0.5888081054642239,97.69694588214836,17487654076.84665,0.0,0.0792826768254354,0.0929977065910309,0.102787533610146,0.0710966897801318,353651.1518935159,0.0052826385328284,0.0280007450898714,0.0052478498795721,0.7965843538875087,0.4765701489122151,0.0929977065910309
2,2,1,3,1,2.350734344102932,0.0769352828118105,9.964960553599695,0.0147940529891041,2.141706374674262,5.589777409581871,0.361908292158735,120.96783393850696,18974802561.09885,0.0,0.2481467336942282,0.2812297928059884,0.2138805116621053,0.180835406516222,5432328.783648649,0.0228724366344219,0.1319670545570767,0.0225377978600825,0.3980839230000484,0.0879453505361718,0.2812297928059884
3,1,1,3,2,4.132001296779156,0.0829637775781985,7.71824437037324,0.0418738321108031,1.8897682818507464,10.528194194255349,0.7166272275242415,87.73811097346848,9168487793.190071,0.0006236331894919,0.1704055254394573,0.1858404212855132,0.1859454210582801,0.144178354780447,2571724.465889937,0.0172878498062705,0.0875625703310918,0.0169820899784904,0.458792974695434,1.0,0.1858404212855132
0,1,1,2,0,1.1548774694903323,0.0526835452126397,4.538502951966443,0.0048527706910747,5.20292398176692,9.642925501020631,0.3603128174782559,67.47534211525372,10839451162.70295,0.0,0.5709468561964358,1.0005468994080426,0.3726350443767373,0.2604030938566891,248810.105764492,0.0694284381488264,0.481059576430363,0.0655887645065233,0.300815628805148,0.0085807545412324,1.0005468994080426
3,1,1,3,1,4.44383243817795,0.0337463129007172,6.085293375327113,0.0045405089604672,5.087843181079325,6.566446616360858,0.7986458996602417,81.98337493937528,14015675934.88538,0.0,0.2036857491930601,0.2635739911085843,0.2325185170031521,0.1636558147446151,1775664.8569839012,0.0270324303746725,0.1560514835457823,0.0260640821876951,0.3974274369347239,0.0541694980599998,0.2635739911085843
3,2,1,3,2,2.76877130192319,0.0605307842749995,9.762556402079236,0.0034319509617441,9.95663949515019,10.29597141111726,0.1188908328737112,89.27019532952215,15629264337.305748,0.0,0.1344152798905614,0.1756813781210291,0.1918172366166572,0.1492971337127214,2468959.165404045,0.0183969261316253,0.0999223339152225,0.0180537503911193,0.3974597731093917,0.001111181438896,0.1756813781210291
3,1,1,3,1,4.975572239801324,0.0714625732752393,5.890200195402456,0.0090275169762972,7.31602002836273,7.141765258788326,0.1188757174208184,66.23168825266401,12333803313.328337,0.0,0.1199878490032558,0.2324490901260384,0.2536146492463699,0.1721885134137526,1404316.3107480244,0.0321601951561796,0.1853847211730466,0.0308009585368746,0.4091046163591975,1.0,0.2324490901260384
3,1,1,2,1,3.183949833117885,0.0388159274849157,5.581231420117856,0.0044620723284446,5.4251278476876585,9.59118595431838,0.0670981400485173,96.3115356265515,17804597157.009266,0.0,0.1024311092185837,0.1774307735952763,0.1954596715374981,0.1465407157163262,1715211.347586244,0.0191022415987733,0.1042677049507014,0.0187324379536088,0.368891241478291,1.0,0.1774307735952763
4,2,1,1,0,3.4038151460476413,0.0976331645938654,2.1975760099447594,0.0495813606910281,2.563714693970436,3.98940235431471,0.1856260261915938,73.39636514574943,13046856027.843002,0.0008664539940451,0.1616177975840704,0.1967490093895695,0.2035830148089644,0.1499772295362738,1816347.236952413,0.0207230219593535,0.1169854050238986,0.0201578842030522,0.366785140707952,1.0,0.1967490093895695
0,1,1,2,0,3.2521593692743225,0.0650382847256813,6.487705005498822,0.0383130020705248,3.55643449824772,19.13068706426128,0.219434446311878,64.57489427069754,18853094897.40402,0.0009248743709859,0.1812059110821645,0.2164712488275116,0.2072575672416525,0.1714842170391868,3550699.7793062213,0.021477849589464,0.122918721731927,0.0210719851018069,0.5659040184241473,1.0621697428406718,0.2164712488275116
1,1,1,3,1,1.7994278099329533,0.0207658698814473,3.845451519707121,0.0071498707528675,9.001707508167232,5.083871659921544,0.1953099713807181,110.25627166423205,11368604943.581766,0.0,0.425080857468337,0.6440452963911287,0.3146715628260561,0.224253871679679,900023.239198985,0.0495090962256962,0.3088136642470866,0.0473650750146879,0.3775316384988905,0.1060653423007186,0.6440452963911287
1,1,1,1,0,0.4754171033833324,0.058579513107582,6.844637406421738,0.0996358263510661,4.882656538162643,3.0260412509602737,0.0584162528074416,127.44968198966802,10482722199.38308,0.0010147437408153,0.2216850686421981,0.3110944675154906,0.2584697886040826,0.1691419579159313,1774285.2440339192,0.0334033158105195,0.1863138834956533,0.0319347675798111,0.3959436549324438,0.4062092729009429,0.3110944675154906
3,1,1,3,2,2.6753448676298315,0.0623717423252199,9.427492512055206,0.0906291606310634,3.236896265847536,1.2513782907474371,0.795507541068202,121.9562645001713,9378851525.122553,0.0007678121424823,0.1618215480305382,0.2205326202473856,0.2282476175679152,0.1667030299738293,2384591.9071604223,0.0260484874627146,0.1434267743715925,0.025304608604876,0.5148479802175432,0.0389680645415643,0.2205326202473856
0,1,1,2,0,2.073335711933725,0.0864658431136263,4.989200925835596,0.0654679715468466,6.915201572219567,11.5505953984321,0.4842851821359922,75.3688682887562,14216254778.655472,0.0005579658451723,0.564173806255313,1.0208386176805742,0.3836729838340525,0.2660893860207675,305991.9849951124,0.0736024792620625,0.524809168190381,0.0692924301678446,0.3832004179040222,0.0063376629084669,1.0208386176805742
2,2,0,3,2,3.8786837649669375,0.0569675635772876,8.328213532547986,0.0400414784014823,1.2999465220647803,9.65490773326117,0.2586250558906034,114.62014638767998,14243859828.64304,0.0009514064878262,0.1926720929816981,0.1794232512183654,0.1640421330583993,0.1342234597087076,3699656.8285866384,0.0134549107091747,0.0704174052335596,0.0133104013207807,0.5187860988328337,1.0,0.1794232512183654
1,1,1,1,0,4.043271689312174,0.0684185055522301,9.055769531550062,0.0368490675383647,7.224804687929444,1.899691896695329,0.3616489198127841,129.112678794474,14054481424.496847,0.0013159401297853,0.3297660889312132,0.4631564897748628,0.2818500332483017,0.1806906549797191,900112.1291839408,0.0397197206210344,0.2275354207408776,0.0377959992799332,0.4344584649994751,0.1579813431991981,0.4631564897748628
2,2,1,3,1,4.666627793433722,0.0530350330565584,8.949375275252532,0.0467893843078144,0.1206809223034164,6.974381936664479,0.5285755352173271,96.17634395845702,15926351097.970495,0.0005110126195205,0.1462664238278514,0.1245897963711159,0.1345290779789751,0.1118064220538151,3338267.80431044,0.0090490364109365,0.0494861415409542,0.0089788832515927,0.4362284048974538,1.0,0.1245897963711159
3,1,1,3,0,4.953064841395643,0.0746568776330583,5.477084684251159,0.0117314751302062,6.191675462266542,5.735773128337576,0.0768882142664668,83.67164458107966,12424532654.538784,0.0,0.1195193324451895,0.2224811051957623,0.243021471955238,0.1706969760119977,1864822.0577016496,0.0295297179156452,0.1692080303153648,0.0283907236754692,0.4054196070128823,1.0,0.2224811051957623
2,2,1,3,2,4.545553944521799,0.0457923324231352,8.391169860400586,0.0043974308038483,3.4919490191302045,15.706330767397096,0.5006144900894588,83.67805008596527,9287251961.415276,0.0,0.1184381049873068,0.1630611470025097,0.1791643657870864,0.1143724018695221,581888.3918367038,0.0160499349839444,0.080940681698474,0.0156858053852709,0.4783647451941621,1.0,0.1630611470025097
1,1,1,1,0,4.77338393400787,0.067077742219186,6.315693318071663,0.0731242903194456,7.959222062287691,10.550473461682172,0.714694796199603,87.608171198675,9040088703.38502,0.0007125069531306,0.3589495445553655,0.4869891452874731,0.2752333039736924,0.2140853899824181,5486641.404329391,0.0378766858081374,0.2296834552003528,0.0363765147869535,0.3548601332414138,0.2436537979119804,0.4869891452874731
3,1,1,2,1,3.902692563301733,0.0508798695835406,3.970944335357189,0.0270863223169513,4.674524433647805,6.8126928199870616,0.0255486645169171,109.7978171015673,14438966733.96083,0.0007844090395376,0.1642641647112655,0.2183570362405596,0.2238386171084553,0.1598034389804822,2553785.6864981307,0.0250518632545128,0.1368434164372451,0.0241158545029661,0.4118182792999501,0.5552851628747214,0.2183570362405596
1,1,1,1,0,0.9151368710990976,0.0915243577129948,7.604154356408301,0.0765267053464223,1.5723957873563728,13.397738111747216,0.8343008806209419,77.40290839305707,14018526058.903875,0.0007504790283019,0.3174453642135099,0.4149642711543411,0.2599138884987149,0.1952027575797418,4997556.922125971,0.0337776147172612,0.2005233382938129,0.03245422950776,0.376039821239183,0.066445974267184,0.4149642711543411
3,1,1,3,0,1.2355863989928018,0.031720268788934,6.139165898327383,0.0047407562834275,7.33559586838609,11.356197606464114,0.1343152191854014,108.95765141356917,14313192720.354836,0.0,0.1876623907424129,0.2768276086972974,0.2584334522004139,0.1879136215839534,3160081.008406944,0.0333939246081118,0.1972503779351909,0.0320929038312656,0.3921848669802473,0.0040940907942377,0.2768276086972974
5,2,1,3,2,2.298557157689741,0.0305617234284143,7.775183138986252,0.0458677466508211,0.829716105326216,1.9597666357909147,0.8002689130860883,80.99637902038197,18140157688.75704,0.000641967092523,0.3674639681835529,0.5514990807106853,0.3105023636142719,0.2609297904411604,11249048.407806205,0.0482058589050247,0.2046305251432081,0.0468840495080259,0.4690489370244584,0.1083239430697659,0.5514990807106853
1,1,1,1,2,1.0630459049366752,0.0930909006360045,7.011177145696019,0.0649653750525729,8.528164094654088,6.728155628327786,0.380765962616269,107.90760403193448,18036313560.895348,0.0008066457392712,0.1842320034501877,0.2792057580998384,0.2647086745270513,0.1814565642255032,2121421.875617028,0.0350353411849341,0.1922671832307533,0.0335266560713882,0.3860039718458345,0.0564791029974361,0.2792057580998384
1,1,1,0,0,1.667213784515927,0.0889727935409017,8.842914831287493,0.0902721274244443,4.710064160245482,5.774280095259988,0.1312083549065174,78.12938844623191,9307281747.399555,0.0005954978824113,0.1625181933525105,0.2156955243406336,0.2227112674277459,0.1564835494260232,2178209.816721223,0.0248001543196364,0.1347915527078469,0.0240390421302264,0.4918594180108495,0.2317645129588655,0.2156955243406336
2,1,0,1,0,4.595101518720826,0.0588581460598815,6.929675043577822,0.0263474664142835,9.560088614010558,3.379401283310413,0.6222966857626028,63.85996039630546,14050381380.169647,0.0013916011215823,0.1657344319312024,0.2593561885693606,0.2639069289525029,0.183811679478604,1943700.971923232,0.0348234335745707,0.1930127330516359,0.033422908903124,0.4317072668637181,1.0260899851578515,0.2593561885693606
