comp_idx,imf_idx,sn1a_idx,sy_idx,sn1ar_idx,sigma_2,t_1,t_2,infall_1,infall_2,sfe,delta_sfe,imf_upper,mgal,nb,ks,ensemble,wrmse,mae,mape,huber,cosine,log_cosh,fitness,age_meta_fitness,physics_penalty,loss
2,0,1,3,2,0.22117788026823718,0.010995470122749543,0.4577935313470344,0.009986339169678095,1.272557758044479,3.7635908346229487,0.7061100356542744,62.608300491468064,16150728815.597189,0.0,0.11405870155103137,0.11577875904151108,0.12704652866912028,0.08219055769451884,512783.9459742526,0.008070410223436802,0.033655081680708854,0.007983807785163466,0.11577875904151108,0.3679188271336461,1.0,0.11577875904151108
2,0,1,3,2,0.16415388983867757,0.012016232777620508,0.5123951599230506,0.009636491446403533,1.0257922939498365,3.776192359636365,0.5447960575060978,65.52991952534626,16153758946.074993,0.0,0.10478574307194555,0.12407019967759665,0.13710896188602256,0.08925376129656104,534223.1496961315,0.009399433714731393,0.036366464702872525,0.00928212716145641,0.12407019967759665,0.36670523125881327,1.0,0.12407019967759665
5,1,0,1,2,2.2930815046393223,0.03087202949478309,6.589102438647711,0.036064006561159045,1.721640848515305,2.0786259995470244,0.16677211502590072,93.58027815302874,17644055463.24569,0.001443823599057209,0.15876153442809732,0.13426107962945585,0.13995454234402285,0.12263659703264791,4410301.43608571,0.009793636961362442,0.04651895896463498,0.00974242633850236,1.0,0.5464602350459874,7.576468564283816,0.13426107962945585
2,0,1,3,2,0.2681122363070607,0.010084925889559681,1.4536464367675137,0.011029117021776745,1.4975533643293142,4.80666111431954,0.6190215934382687,63.338077878686796,15935834084.498848,0.0,0.11780367797789554,0.1438415425390299,0.15763058703325142,0.10781513324078851,1402580.2680381096,0.012423700984223724,0.06688349225320434,0.012219598148543218,1.0,0.4376359878042515,8.774602026835124,0.1438415425390299
2,0,1,3,2,0.1278644052243304,0.011862844034428131,0.6626373841358038,0.009737857297451802,1.044324707636974,3.8963695693514597,0.5329914182561439,60.37371148089538,15612019149.317982,0.0,0.11887340430191184,0.148324961827124,0.16369822909260728,0.11063353610063502,433506.18033307284,0.013398555104027867,0.05135738256221711,0.013204432496224775,0.148324961827124,0.36416977005634715,1.0,0.148324961827124
2,0,1,3,2,0.1278644052243304,0.011862844034428131,0.6626373841358038,0.009737857297451802,1.044324707636974,3.8963695693514597,0.5329914182561439,60.37371148089538,15612019149.317982,0.0,0.11887340430191184,0.148324961827124,0.16369822909260728,0.11063353610063502,433506.18033307284,0.013398555104027867,0.05135738256221711,0.013204432496224775,0.148324961827124,0.36416977005634715,1.0,0.148324961827124
3,2,1,2,0,2.5325396818784527,0.033062726890603855,8.35945524954776,0.006088116980600585,4.3637892727460965,5.676701926287621,0.41533061122296727,118.33715381395413,17784654086.9263,0.0,0.17796808371963685,0.1548169873104285,0.14913383368939406,0.12432253797720452,3999140.5084904325,0.011120450175447924,0.06043419605701039,0.011026992021376506,0.1548169873104285,0.35720027482279443,1.0,0.1548169873104285
4,2,0,1,0,3.293413246598159,0.07926807166130337,6.0943358229227504,0.026993180678964022,1.62965656127053,3.9197441023744326,0.14385686826738062,60.29947433042143,10099815061.834867,0.0006892802913385929,0.16685849836783406,0.17099199968869833,0.17281529113291813,0.125950482026088,2654099.722345763,0.014932562424677626,0.08414427348809839,0.014547741816692264,0.17099199968869833,0.42931326308013423,1.0,0.17099199968869833
5,0,0,1,2,3.3828176171907054,0.04901515223198662,9.049609519294476,0.008262605323137497,1.2849803938696682,2.118798941868315,0.16768992634406787,106.22936621464845,18886572570.221478,0.0,0.16035695672817574,0.17289771026282333,0.18064324862684186,0.14694000430259818,3662593.5876600416,0.0163159916372295,0.0727891831970654,0.016033374279470405,0.17289771026282333,0.5174714148864461,1.0,0.17289771026282333
4,2,1,1,2,1.2136254064320888,0.07502192692727307,9.865084485304005,0.03573047379606728,0.312304160927728,1.0328556493146905,0.13785362886225416,65.72930776152984,9822267184.051313,0.0008094059129038596,0.1287477106535797,0.17648328679406944,0.19289270357498073,0.14522886730417986,1711965.2964671673,0.018603797546232693,0.10313826690690431,0.018218411070194653,0.04796048931441241,0.5322998909000344,0.2717565509213084,0.17648328679406944
3,2,1,2,0,2.445185555100796,0.030081498547706708,8.756599567446802,0.004250417651374667,4.149515502463009,6.621555462755255,0.4534367825855919,116.7144349711127,17663429366.82949,0.0,0.144794957249066,0.17755845445908985,0.1931877289918507,0.1475397014383896,2547515.5830943095,0.018660749316514375,0.10352198975475568,0.018331886103736494,0.17755845445908985,0.3520049508408074,1.0,0.17755845445908985
4,2,1,2,0,2.1992717092203877,0.058374387923789836,4.2721219710801845,0.001862623764329551,8.829840423295384,11.62373743474192,0.6100526758125947,94.61723547552846,11567496310.73237,0.0,0.15236517146053707,0.1850644949934752,0.198911637785445,0.1371185556316714,849164.2684704129,0.019782919823244035,0.11295540287997541,0.019330677898423153,0.43995400463205775,0.34180649591791484,2.3773009763302744,0.1850644949934752
2,0,1,3,2,1.7457995592547098,0.016100501139136986,1.9446908823127766,0.011698222495494787,0.42208839165662854,5.512926504298431,0.22277767647147662,67.85675928039136,19816158900.83507,0.0,0.15018775656463085,0.19232163737516594,0.2086717957092247,0.13389600243744368,446466.8468031423,0.021771959162256202,0.12416590064005362,0.02112830354078697,1.0,0.3426258686656416,9.38495648236758,0.19232163737516594
