generation,evaluation,comp_idx,imf_idx,sn1a_idx,sy_idx,sn1ar_idx,sigma_2,t_1,t_2,infall_1,infall_2,sfe,delta_sfe,imf_upper,mgal,nb,ks,ensemble,wrmse,mae,mape,huber,cosine,log_cosh,fitness,age_meta_fitness,physics_penalty,loss
28,547,5,2,0,0,2,0.993104974175662,0.09691599449711821,7.855331981569397,0.030751237955963146,8.57115685788934,90.70888780649048,1.1890126432655181,82.48370174624,16516213161.012402,0.0005867630142551475,0.12894049952531816,0.1269464569907071,0.13797990679849123,0.1043151020508286,4411060.890409022,0.009519227340060164,0.04577159010123988,0.009439053949907785,0.1269464569907071,0.7098768739045141,1.0,0.1269464569907071
28,548,5,2,0,0,1,1.120480541671361,0.09013745271939369,9.605365319866221,0.01295003056224126,9.472208650259722,91.21599796361777,1.5054725738426606,81.49075532227161,13999372067.510832,0.0006287230276488778,0.03888342118939503,0.10008065925786619,0.1095911631449711,0.07872067814004015,3185463.946391272,0.0060051115197338354,0.022967137028110374,0.005963971291322837,0.10008065925786619,0.6975814468202651,1.0,0.10008065925786619
28,549,5,2,0,0,1,1.1834128821677625,0.08943179548288721,9.353863266468341,0.013607844834674742,9.33745547151524,88.34658497334183,1.514779832314634,82.72506833113003,13869027355.353357,0.0006390889384268883,0.034897999072895036,0.07501358283182817,0.08218872963627985,0.06087194944839115,3117853.3475206187,0.0033774936396127526,0.01749702954391341,0.0033667160121072736,0.07501358283182817,0.7017255734307233,1.0,0.07501358283182817
28,550,5,2,0,0,1,0.6750744968889579,0.0861743967396899,9.476406190897249,0.01896695576828142,9.248007326034132,91.40605082801021,1.4675260168109143,81.54890854527353,13490139383.924383,0.0006482147624897115,0.05737249945151962,0.14593371794871482,0.15884215028191007,0.10526138483785316,3191967.4172984213,0.012615414353090453,0.046900239546825095,0.012337802101819777,0.14593371794871482,0.6996906350164498,1.0,0.14593371794871482
28,551,5,2,0,0,1,0.954676007731929,0.088630158234957,9.5191495581369,0.015906891660162945,9.104076951148647,92.12126793683713,1.4430480679726037,84.02145592596676,13629495847.300537,0.0006425942729343207,0.04915202638553285,0.08415420598310556,0.09212561907993856,0.06794152395443619,3039443.4813703666,0.00424356484543097,0.020579411377786294,0.0042268223419359135,0.08415420598310556,0.698961368902022,1.0,0.08415420598310556
28,552,5,2,0,0,1,1.0551014932455012,0.08671548817147394,9.369092183887497,0.013351190834603266,9.235656870633315,88.40564104910541,1.4663694747649565,82.72839225723794,13900040600.337912,0.0006394879013594661,0.04708037396512623,0.07959363184381571,0.08719708522632157,0.0633669057720248,2996553.861452948,0.003801665835983193,0.018523436966542572,0.0037872142111355913,0.07959363184381571,0.7002417996086505,1.0,0.07959363184381571
28,553,5,2,0,0,1,1.199410773632337,0.08493597958270713,9.013417809858794,0.017042426018973267,8.69011808397259,90.09338418189681,1.4545661453860994,82.80731536018494,13856897239.997198,0.0006390903994976843,0.3049463200886371,0.34378130231593107,0.226145140690587,0.16057310706578362,960028.4047856019,0.025570812328982694,0.14859287941606802,0.024999957818361153,0.34378130231593107,0.6965364023362465,1.0,0.34378130231593107
28,554,5,2,0,0,1,0.9183794811734981,0.08597071859256149,9.561729244937945,0.017085726402703966,9.634188365164109,95.9462973860253,1.7214271792451576,76.61248003911513,12104587393.739017,0.0005862800021883828,0.053482888984657306,0.07991716796285796,0.087468073819095,0.06370703991859948,3136668.8044994115,0.0038253319688113254,0.02009269854463791,0.0038085542169710974,0.07991716796285796,0.6910938520126015,1.0,0.07991716796285796
28,555,5,2,0,0,1,0.7188401221060025,0.08295139544131197,7.26139302411328,0.04008774564092903,8.664042660801263,64.06449222910653,1.7337887926668423,98.23171085523954,9890819970.06459,0.0008250177360441864,0.28095672583345666,0.34254555727493885,0.23985522623083347,0.16542617126583292,1257037.8430990556,0.02876526477512215,0.14969982562328754,0.027864557111959155,0.34254555727493885,0.8656446338428109,1.0,0.34254555727493885
28,556,5,2,0,0,1,0.7554079353029385,0.0871845431649386,9.504703422788696,0.01678312295121654,9.196465591728435,89.68016207537237,1.3478984552738806,83.13472653438468,14612055625.287306,0.0006713683279074741,0.27829818048335825,0.3194064307765184,0.22535592741266594,0.15844147532760625,1069932.8555380895,0.025392647010011378,0.13982327440523412,0.024752940601463866,0.3194064307765184,0.7003194167761784,1.0,0.3194064307765184
