comp_idx,imf_idx,sn1a_idx,sy_idx,sn1ar_idx,sigma_2,t_1,t_2,infall_1,infall_2,sfe,delta_sfe,imf_upper,mgal,nb,ks,ensemble,wrmse,mae,mape,huber,cosine,log_cosh,fitness,age_meta_fitness,physics_penalty,loss
5,2,0,0,0,2.237608335390133,0.07576397113748402,8.621106224136673,0.007534655011606617,9.642298727970836,99.76196728716587,1.5022778790844877,67.29555651963003,9894735429.141361,0.000539972389927998,0.04561075005720924,0.08287570359540246,0.0909560267753645,0.0673642266730856,2031193.095242351,0.0041364994033804125,0.016169090548107556,0.004120623586250614,0.08287570359540246,0.6548161197163771,1.0,0.08287570359540246
5,2,0,0,0,2.237608335390133,0.07576397113748402,8.621106224136673,0.007534655011606617,9.642298727970836,99.76196728716587,1.5022778790844877,67.29555651963003,9894735429.141361,0.000539972389927998,0.04561075005720924,0.08287570359540246,0.0909560267753645,0.0673642266730856,2031193.095242351,0.0041364994033804125,0.016169090548107556,0.004120623586250614,0.08287570359540246,0.6548161197163771,1.0,0.08287570359540246
5,2,0,0,0,2.2608440941183234,0.07532284184989638,8.73130069122145,0.00674703029316894,9.444433750736096,99.42092904101266,1.5691114146216878,65.90861185659844,9536631849.095871,0.0005474349148536477,0.0469910946068029,0.08603044914220333,0.09430929154220828,0.06800826580771474,2258648.596413318,0.004447121235596619,0.018594613848720853,0.004427561860489978,0.08603044914220333,0.6553219592912122,1.0,0.08603044914220333
5,2,0,0,0,0.8078299110883713,0.08779512456488617,9.700755408114734,0.018595019019263557,9.334818598791045,94.88320445963151,1.7909399744163708,80.9735567706378,11495837079.179071,0.0005464012552180084,0.0699476451998653,0.08913970466422304,0.09735245168675298,0.0672827598419798,2264938.547712585,0.004738749924710787,0.02571121299819623,0.0047148583239020716,0.08913970466422304,0.6585569128083054,1.0,0.08913970466422304
5,2,0,0,0,0.8078299110883713,0.08779512456488617,9.700755408114734,0.018595019019263557,9.334818598791045,94.88320445963151,1.7909399744163708,80.9735567706378,11495837079.179071,0.0005464012552180084,0.0699476451998653,0.08913970466422304,0.09735245168675298,0.0672827598419798,2264938.547712585,0.004738749924710787,0.02571121299819623,0.0047148583239020716,0.08913970466422304,0.6585569128083054,1.0,0.08913970466422304
5,2,0,0,0,9.250749621459713,0.040097518815616046,8.244636640248034,0.02841409036750822,8.70931222624158,55.295552825829795,1.8196410014571338,99.08504230790349,10814173922.467659,0.0005908194489273287,0.0663881659304767,0.0906917900844142,0.09915898335981001,0.0641010785422784,1311819.449582278,0.004916251990475538,0.024057849221228556,0.004882189743601083,0.0906917900844142,0.9184284752943213,1.0,0.0906917900844142
5,2,0,0,0,9.250749621459713,0.040097518815616046,8.244636640248034,0.02841409036750822,8.70931222624158,55.295552825829795,1.8196410014571338,99.08504230790349,10814173922.467659,0.0005908194489273287,0.0663881659304767,0.0906917900844142,0.09915898335981001,0.0641010785422784,1311819.449582278,0.004916251990475538,0.024057849221228556,0.004882189743601083,0.0906917900844142,0.9184284752943213,1.0,0.0906917900844142
5,2,0,0,0,2.393538089253934,0.07631183542558803,6.6433078553296445,0.01040534902759006,8.298994179899932,85.16979158982886,1.4525631835590316,76.237925594937,11211304541.935593,0.0005179081263926361,0.06145601008913415,0.09112836918069506,0.09981620429481212,0.06510300244223105,2232068.67064949,0.004981637319911835,0.020894068987371006,0.004943601598360292,0.09112836918069506,0.6760147246304148,1.0,0.09112836918069506
5,2,0,0,0,2.393538089253934,0.07631183542558803,6.6433078553296445,0.01040534902759006,8.298994179899932,85.16979158982886,1.4525631835590316,76.237925594937,11211304541.935593,0.0005179081263926361,0.06145601008913415,0.09112836918069506,0.09981620429481212,0.06510300244223105,2232068.67064949,0.004981637319911835,0.020894068987371006,0.004943601598360292,0.09112836918069506,0.6760147246304148,1.0,0.09112836918069506
5,2,1,0,0,9.44416417484538,0.03998868579985977,8.281506638410232,0.028422670812406247,8.814682037132824,54.71485292485515,1.8143875508777016,100.3960764168254,11185830915.774643,0.0005843038641831492,0.10501479905697772,0.09363753704854177,0.10238181819166772,0.06919102403071568,1512869.4798774251,0.005241018348115852,0.024636995172700682,0.005203844838619083,0.09363753704854177,0.8871759611179104,1.0,0.09363753704854177
5,1,0,0,0,1.6815469785309876,0.07509819524681875,7.665078665966453,0.006205734224201327,8.76991126078957,90.65094509267033,1.7128331256060445,81.61274858291841,11924287545.47066,0.0005466020150086425,0.03994885775679058,0.09375223919608897,0.10231903607465911,0.07182491867313467,2199411.850984929,0.005234592571623697,0.028067542006291468,0.005205766500957672,0.09375223919608897,0.6637693323964,1.0,0.09375223919608897
5,2,0,0,0,2.2559682001076378,0.07577793493763528,8.674120028155683,0.006492973483357198,9.685657355713937,99.18848100885336,1.518303258093315,66.72405620771329,9881070626.029072,0.0005231857973983587,0.045487559145061474,0.09430377768657687,0.1034563221285682,0.07707972004126934,2218606.6923514525,0.0053516052941850354,0.018510150123124736,0.005328566710161565,0.09430377768657687,0.6523817370934767,1.0,0.09430377768657687
5,2,0,0,0,4.099594180029648,0.06100775355738556,4.381540876798176,0.0027969436416329894,9.25070280194498,80.61556111006355,1.3676300944594169,79.89213676371244,13066338247.204185,0.000818205674870687,0.06405549426841357,0.09454538172065852,0.10317726750751355,0.07521295980699534,2400702.637616053,0.005322774265158505,0.028394045012767877,0.005295968729891527,0.09454538172065852,0.6753067285782374,1.0,0.09454538172065852
5,2,0,0,0,1.706397924081803,0.07522766105519632,7.647675488453983,0.006159337183807639,8.72951056892004,90.85720843722267,1.7121501482319943,81.57753353198615,11925900469.968164,0.0005469406538426131,0.04240902959143869,0.09543750511932733,0.10417865295814638,0.07302842275407852,2592364.9119932717,0.005426595866086951,0.028107753273824754,0.005391157403568569,0.09543750511932733,0.6674584745381857,1.0,0.09543750511932733
