&Isotopes  &Z=0.0
&H-1       &7.5340e-01
&H-2       &1.4622e-05
&He-3      &4.0820e-05
&He-4      &2.4591e-01
&Li-6      &1.6928e-13
&Li-7      &2.4049e-12
&Be-9      &3.2698e-12
&B-10      &2.0295e-11
&B-11      &9.0315e-11
&C-12      &1.0831e-04
&C-13      &1.3142e-06
&N-14      &3.3489e-05
&N-15      &1.3190e-07
&O-16      &3.0434e-04
&O-17      &1.2058e-07
&O-18      &6.8653e-07
&F-19      &1.7744e-08
&Ne-20     &5.7490e-05
&Ne-21     &1.4467e-07
&Ne-22     &4.6485e-06
&Na-23     &1.2649e-06
&Mg-24     &1.8537e-05
&Mg-25     &2.4454e-06
&Mg-26     &2.7980e-06
&Al-27     &2.0495e-06
&Si-28     &2.3568e-05
&Si-29     &1.2393e-06
&Si-30     &8.4528e-07
&P-31      &2.2471e-07
&S-32      &1.2684e-05
&S-33      &1.0325e-07
&S-34      &5.9767e-07
&S-36      &2.5529e-09
&Cl-35     &2.1570e-07
&Cl-37     &7.2922e-08
&Ar-36     &2.5937e-06
&Ar-38     &4.9774e-07
&Ar-40     &8.3800e-10
&K-39      &1.2333e-07
&K-40      &1.5827e-11
&K-41      &9.3572e-09
&Ca-40     &2.2847e-06
&Ca-42     &1.6011e-08
&Ca-43     &3.4216e-09
&Ca-44     &5.4075e-08
&Ca-46     &1.0840e-10
&Ca-48     &5.2873e-09
&Sc-45     &1.7121e-09
&Ti-46     &1.0220e-08
&Ti-47     &9.4141e-09
&Ti-48     &9.5311e-08
&Ti-49     &7.1373e-09
&Ti-50     &6.9823e-09
&V-50      &3.2097e-11
&V-51      &1.3086e-08
&Cr-50     &2.6136e-08
&Cr-52     &5.2431e-07
&Cr-53     &6.0589e-08
&Cr-54     &1.5362e-08
&Mn-55     &3.4722e-07
&Fe-54     &2.5671e-06
&Fe-56     &4.1805e-05
&Fe-57     &9.8252e-07
&Fe-58     &1.3304e-07
&Co-59     &1.2621e-07
&Ni-58     &1.8060e-06
&Ni-60     &7.1973e-07
&Ni-61     &3.1813e-08
&Ni-62     &1.0306e-07
&Ni-64     &2.7094e-08
&Cu-63     &2.0871e-08
&Cu-65     &9.5975e-09
&Zn-64     &3.5765e-08
&Zn-66     &2.1156e-08
&Zn-67     &3.1560e-09
&Zn-68     &1.4648e-08
&Zn-70     &4.9869e-10
&Ga-69     &1.4392e-09
&Ga-71     &9.8284e-10
&Ge-70     &1.6308e-09
&Ge-72     &2.1851e-09
&Ge-73     &6.1823e-10
&Ge-74     &2.9181e-09
&Ge-76     &6.2076e-10
&As-75     &4.5221e-10
&Se-74     &3.7884e-11
&Se-76     &4.0983e-10
&Se-77     &3.3836e-10
&Se-78     &1.0676e-09
&Se-80     &2.2851e-09
&Se-82     &4.1236e-10
&Br-79     &4.3924e-10
&Br-81     &4.3829e-10
&Kr-78     &1.2333e-11
&Kr-80     &8.1429e-11
&Kr-82     &4.1742e-10
&Kr-83     &4.1869e-10
&Kr-84     &2.0877e-09
&Kr-86     &6.4637e-10
&Rb-85     &4.0540e-10
&Rb-87     &1.6011e-10
&Sr-84     &1.0208e-11
&Sr-86     &1.8484e-10
&Sr-87     &1.4050e-10
&Sr-88     &1.5846e-09
&Y-89      &3.8864e-10
&Zr-90     &4.8509e-10
&Zr-91     &1.0701e-10
&Zr-92     &1.6529e-10
&Zr-94     &1.7117e-10
&Zr-96     &2.8154e-11
&Nb-93     &6.0083e-11
&Mo-92     &3.2002e-11
&Mo-94     &2.0390e-11
&Mo-95     &3.5481e-11
&Mo-96     &3.7568e-11
&Mo-97     &2.1741e-11
&Mo-98     &5.5466e-11
&Mo-100    &2.2598e-11
&Ru-96     &9.2528e-12
&Ru-98     &3.1844e-12
&Ru-99     &2.1962e-11
&Ru-100    &2.1908e-11
&Ru-101    &2.9963e-11
&Ru-102    &5.5972e-11
&Ru-104    &3.3678e-11
&Rh-103    &3.3362e-11
&Pd-102    &1.3411e-12
&Pd-104    &1.4935e-11
&Pd-105    &3.0225e-11
&Pd-106    &3.7346e-11
&Pd-108    &3.6841e-11
&Pd-110    &1.6618e-11
&Ag-107    &2.4792e-11
&Ag-109    &2.3464e-11
&Cd-106    &2.0068e-12
