sigma_2,t_1,t_2,infall_1,infall_2,sfe,delta_sfe,imf_upper,mgal,nb
0.515065510622063,0.0359304444501175,0.5819453062377834,0.0235289307767689,4.27338505804295,2.900185966256262,0.3904639093360819,112.48609171867034,10485043139.818876,0.0005532386160715
1.8624254557311517,0.0152525752185305,3.2313804325775277,0.015140778123858,0.7043081118048826,18.67193100334295,0.5893005173279195,97.49654823487307,19124333058.441936,0.0
0.1733776102711394,0.0142436001032232,6.981953069890387,0.0790846023651892,8.544630371216948,2.829533947545889,0.5298797553540319,62.7245282263332,11457630990.332293,0.0005818979913076
0.7058578500261209,0.0256463733432027,9.756263275423567,0.0781155816430144,3.3459468599920634,14.844160768617735,0.7238920317289094,113.06732191781715,11322355303.610771,0.0010747489982061
0.6823740655930914,0.0648926232716028,8.554581468823985,0.0230623709079829,2.106465389051931,9.672683633324372,0.2865879435937598,87.33748603832353,16191799286.656498,0.0009085111889126
1.922797054723193,0.0425534693263215,1.9341443853868787,0.0895612317114368,7.293628268472132,15.853234058988184,0.4380392037696685,85.81008280355047,11074178674.592983,0.0005156003461251
2.6499321094984136,0.076625801433671,8.777107376380908,0.0705428668627279,9.321954640437124,1.7704764405591749,0.804668176258604,111.12905482163087,16412507912.98322,0.0014353180742638
4.201193984857681,0.0625566912067145,8.55539118526037,0.0064514356219646,5.361448881784892,7.4230928523656114,0.0675580928980023,73.88255130128586,10672842623.151337,0.0
0.2115291223028262,0.0165624705441949,9.39603365037576,0.0759743362231525,7.378330731556602,5.154741881875358,0.3459216222145792,115.70759130165936,10729200468.83255,0.0
4.446949998784355,0.0461467646466735,7.817250401555796,0.0213819494285023,8.990111374963885,7.062296580646143,0.2459177850314025,85.64124075313356,13645089604.440989,0.0013685597316272
0.418369031285013,0.0414722723796629,0.3080795731267727,0.0210086067550988,4.169995515055776,3.431035598018256,0.4171810946071493,115.03092538289708,11193460571.087248,0.0005197285177777
0.6178894881185787,0.0104909509926505,0.5979776757044228,0.046186948282001,1.8328694180421308,17.42289177885873,0.751800799637639,90.26370465553312,19451655336.884933,0.0
3.087797785053432,0.0234509534075186,9.993892384458194,0.0101211964078653,1.335580521467762,4.6214113693654335,0.7491905796274465,91.58263909978444,16680897954.599636,0.0
4.90566593818808,0.0689518114717707,7.989690302137205,0.0981943432255898,9.6520142879097,6.786728664752069,0.1916278349755762,97.49847041135232,13702955688.66738,0.0008373034752529
3.3507003539648355,0.0468994177369764,4.084998607839115,0.0911875464168628,2.1381920598485595,7.696687987789067,0.5678909187857515,122.4500345089381,15444586917.091974,0.0011617792629778
0.2206048170474618,0.0441607077079956,1.084635988848928,0.0205350304195091,9.49411825642168,2.984599884578695,0.4008259214458395,115.55045069794696,11226487235.866802,0.0005320120527087
2.656911205278792,0.0725762517106652,3.7185804470962056,0.0793054830486846,7.463967804350311,5.354517040516598,0.6552482747491671,60.18515768931872,10021757373.378645,0.0010561839845234
0.6500469579736182,0.0373835184747756,1.2871901073565786,0.0359477708304069,7.539222700704215,2.436219199435661,0.541343002111803,63.261160611581616,19005473487.188843,0.0009235504719049
2.6139988035920294,0.0146092198143046,3.5602235369653035,0.0526644969807772,1.4061622393985866,13.265750923919626,0.6485859749193724,95.34363715612204,18557883170.157856,0.0010612362233226
4.469771015108652,0.050604877575154,6.3178580947943255,0.0578114669496452,6.942306123371356,1.5017097094775185,0.5139660417821441,89.59910272388565,13348148356.863214,0.0008343395686163
1.2818047989213348,0.0633557665962392,1.969159713549004,0.0520586859967418,3.750335884577279,6.708789902229672,0.1739360447587796,99.67792592433646,13126213439.517015,0.0011283536085411
2.1144382370851664,0.0907335807489585,6.043870868950641,0.0841118954586807,0.4820960418608159,6.004737876274584,0.481904766831078,82.58746088030067,12135753861.185787,0.001484302519764
1.3570443369403289,0.0233507535574988,0.8057337103252474,0.0602813859133207,3.175003420174801,6.88269746331305,0.7700306652147864,111.14503102108884,16396645535.78579,0.0013656094142378
4.332710071364559,0.048166233704811,6.45275638273251,0.0699360980906593,4.473034788530203,1.8222982553867768,0.7108504976433064,87.96632648031367,10164977953.293432,0.0006615132172649
2.0851162774467835,0.0892656754253717,6.1507926626234495,0.0846153228897779,0.2563914064313496,6.179464031107711,0.4693941851269099,81.6147808592871,12116321815.656136,0.0014921306078244
2.0363836502238915,0.0144893441709974,3.1959407827625954,0.0166942808149085,1.1789530168411348,18.516985373819,0.5812199947942114,96.70222004411198,19120197097.263943,0.0
0.517854050443621,0.0721491627057585,1.177506827255148,0.0745570044973767,8.386726309287416,4.137045618585179,0.3800083558509713,70.74709771297103,18701339562.537056,0.0012856043619061
4.0413491007617575,0.0650465999370396,2.0361007583178248,0.0235137338084572,9.99620800512228,5.51035485225833,0.7641544551091819,115.7649327073418,13281065462.07362,0.0006296036508074
3.750198172668391,0.0455399632177133,2.707876458977321,0.0379657810401517,4.21742361888372,8.83329063603412,0.1133636477950854,113.23975261437812,9183459179.542316,0.0006450914530846
4.101126034628371,0.0995446105702234,0.9048915518888184,0.0292133926359878,4.114998608396831,5.537682086471727,0.3406444243962471,120.25670466623852,12594299828.947456,0.0013580211013185
1.6188072779987466,0.0206072199755226,5.969358617964361,0.008660618249989,1.08777493120484,3.575284040631115,0.2739152985243516,85.20765401548452,9898001299.315697,0.0
0.1782609170490677,0.0113473485997788,5.442392527498971,0.0256124826261073,1.6661267005038944,7.713729336945912,0.189296189330189,96.57836772377662,10399321332.256613,0.0005073084276513
0.2299851045377132,0.0669812170097056,8.852415567974194,0.0217103263418519,1.2080659772407984,17.35946867279879,0.112664025937714,91.40882200944652,13876472940.297235,0.000944803031739
0.418369031285013,0.0414722723796629,0.3080795731267727,0.0210086067550988,4.169995515055776,3.431035598018256,0.4171810946071493,115.03092538289708,11193460571.087248,0.0005197285177777
4.152546382639788,0.0492160329746735,9.685243872947083,0.0785045875881597,9.92577224358769,2.377668173162646,0.2443109691418279,95.16625982561568,9183497982.337357,0.0005877059123617
1.3404859816078654,0.0867637570189743,4.363380868218522,0.0024269619828678,5.041459889736957,5.895680619930947,0.1218404093479852,116.8534222201808,17477989640.76266,0.0
0.2104384563201116,0.0165580186606383,9.395161070995789,0.0759492745709975,7.378637199944417,5.15003343286652,0.3455866497348782,115.69758425595845,10731853610.946514,0.0
3.3334972094955786,0.0969184960055478,2.8714741792975804,0.0632516836734479,5.080436920382347,4.527721792843995,0.6400878516751485,106.00933301734526,11677572355.410065,0.0009334644590124
2.1159990762179355,0.0657777770109267,7.5632286821664065,0.0238939490035078,3.0932714693966754,18.089404416989904,0.2429395924436451,106.17470718900078,11963800907.760658,0.0007923318726214
1.4332049171981895,0.0906494657852257,9.794261536570351,0.0855841842306914,7.723367041477663,1.0499895991593158,0.5365108674673602,73.0378581486899,17535485267.853874,0.0014724905257891
4.159211867150552,0.0493849080472071,9.700987867083851,0.0785223325236719,9.8903101725064,2.3592503834887912,0.2437680438057534,95.31512021890492,9204997191.438004,0.0005875302408312
0.1132817018453599,0.0121182457139197,6.64245820760741,0.0786576155684607,8.330920927400156,2.6358682352130645,0.5100816079053677,62.11894546606166,11434360033.376707,0.0005624953643594
4.049840938121943,0.0514524135037616,5.457117713169794,0.0392733281908164,3.7703330749502775,12.928886969726982,0.5329699480071961,87.91553858128636,13488642444.290983,0.0013528860671554
0.8262578455945394,0.0724931556065144,7.788442258815428,0.023846223846879,1.561254107042588,11.698743080342291,0.2140694065107179,75.06983268246324,13607689709.437458,0.0007782804113331
0.1279595743440358,0.0702490571608061,2.644809478006355,0.0364372105455382,5.6947179192413175,4.435306122212921,0.3324590004049929,122.4449719865373,11966238746.325874,0.00083227197993
1.7683020136428518,0.0872198459857943,3.675154585169875,0.0653793126520552,8.855243710325578,1.7992909924429044,0.0282258265955438,91.46736412194588,9798449569.763023,0.0011871662232192
0.8306702264979722,0.0319249203866662,2.6148166615690203,0.0664908006135861,7.878136793946686,9.56391107400932,0.6692680858724332,63.78900286746266,13828053628.56646,0.0010005677648931
1.8608192949664133,0.0155906594122328,3.2581142841951616,0.0144168882245746,0.7477999288354388,18.69194548823969,0.5888081054642239,97.69694588214836,17487654076.84665,0.0
4.101126034628371,0.0995446105702234,0.9048915518888184,0.0292133926359878,4.114998608396831,5.537682086471727,0.3406444243962471,120.25670466623852,12594299828.947456,0.0013580211013185
0.5255859976836155,0.0845062754773756,6.904978983714941,0.0562103356477949,3.021310201399093,13.17942909320655,0.167921999730825,88.86997157162928,16511275997.358427,0.0005352621593594
1.4385067536360796,0.0174262750763975,8.991322353305788,0.0232825833276812,0.3071710224473615,9.267148444822022,0.3754321710818241,112.18047350010823,16992824474.702408,0.0008180319196864
3.319598723785925,0.0580864977619359,1.276622252319142,0.0694454009778429,9.69546901280915,4.386679419945576,0.6603048178017237,77.01855094512113,11829890530.174765,0.0010154354424141
0.5209457519846729,0.0361700790646998,0.5918050107271762,0.0234482104691993,4.2635986039700215,2.9116868987963764,0.3938193350698543,112.64781196363516,10471920003.947063,0.0005538426945823
4.319577724225065,0.0503269329359457,9.799230192788102,0.0789768379840694,9.733694082367878,2.327692561817892,0.2415169271865514,96.42824153576876,9209309390.734966,0.0005878577332288
0.4950756016186431,0.0854968959793588,2.882507923764288,0.0922872142689954,6.230340943018281,5.379774446400942,0.0727101361827444,89.67445308627383,10227453047.27214,0.0012304509280233
0.2758732407712849,0.029506022685,6.878225732163366,0.0402271976885423,8.62301316937914,15.955590860863682,0.4245497988300443,106.64905532617452,12336133501.353476,0.0013638003410472
3.983455934632422,0.0610849838582612,5.884035274531146,0.0555103218670249,5.072901751966765,10.271277139453122,0.5184842866256484,111.0260059831186,12127914232.044395,0.0014649156336611
0.3125308168396458,0.0206996868583591,4.346675117232574,0.0032827001372731,1.0704186597109833,4.261606972916088,0.1733982944948102,109.36891667598094,10518404664.921286,0.0
0.5255859976836155,0.0845062754773756,6.904978983714941,0.0562103356477949,3.021310201399093,13.17942909320655,0.167921999730825,88.86997157162928,16511275997.358427,0.0005352621593594
2.3882212767025157,0.047811377003572,1.2283674455175662,0.0611180637845555,7.40033821320302,5.5641820871955066,0.5955622823195641,72.1109080923095,19446274963.258774,0.0009591963580725
3.0187947749606487,0.0532923399258272,4.825248736988588,0.0675152120798868,5.676845952852884,10.38348217828457,0.7740767235746863,103.75300164474656,16695164591.902369,0.0009157811771475
2.46837096790908,0.059834523285305,2.895101127904166,0.0933646988672233,4.776350996001222,7.973490452013454,0.8162548792805965,118.7846412028856,16977746976.47919,0.0012164915176673
1.488064586228319,0.0220852990509109,4.819014940538204,0.0288365693404194,3.793821052760349,3.4421377816684298,0.0246216386909719,101.48657230981212,11948556305.944227,0.0012033412736199
0.6038421807325796,0.0228487546753884,3.772161614313591,0.0789889523300999,8.851240441820142,18.540090668626675,0.7920312518243916,77.62079597331945,15908558283.727308,0.0005054291967415
4.644337442537473,0.0409067415842345,3.770026791123588,0.0640577654259511,7.915167270748642,1.2476098267906046,0.3314608336372519,94.0866785125356,9208908588.999315,0.0005627357933934
0.2235920685335987,0.0698608844292045,4.272049580603603,0.0168160472353043,8.923073125069212,2.800623784729108,0.156876057468027,88.71304832979683,10834313874.174236,0.0
2.034114477220851,0.0144839996146424,3.1993684128797963,0.0166930237672012,1.177091092287421,18.522100325250488,0.5812567718771369,96.74753765280434,19113686456.45413,0.0
3.367036263840836,0.0476647863353957,4.047452313094538,0.090449269681295,2.1982402788675803,7.704691615548642,0.5605679357520151,121.95561800871155,15403817747.708754,0.0011499212860752
0.5609034010701935,0.0909401491929885,0.9272609065856284,0.0382794639940248,7.503657677420129,2.616262181749299,0.5220739758396585,63.66903780300922,19153537928.814228,0.0009156128718176
4.159211867150552,0.0493849080472071,9.700987867083851,0.0785223325236719,9.8903101725064,2.3592503834887912,0.2437680438057534,95.31512021890492,9204997191.438004,0.0005875302408312
0.2374463244140162,0.0294532339657111,4.033501540028522,0.0733105702808275,5.225983480209444,5.093692208434504,0.6932891666290538,105.07455063334776,18651543445.325123,0.0010569331776511
0.2579690636281542,0.0164880485568673,9.450581382927584,0.0760436349092636,7.343686486383047,4.95445430887561,0.3370185993904127,114.9526341253904,16268134559.223335,0.0
0.2968485209789422,0.0204946282353888,1.3839818005655695,0.0166168925956689,6.0586853410124775,6.817218859405514,0.5065019238406788,122.5896908902831,9872558918.717304,0.0
3.5244882631568184,0.0740641191526638,8.294972911377227,0.0293506944865901,8.107558413462465,14.904117900513928,0.1219732505352118,97.3789072935223,15968456355.845612,0.0011024092732919
1.623948337100956,0.0676589418271258,2.826910125844922,0.0500527732311353,8.643659011694897,2.2731643760796487,0.4294588220218513,65.19964948556957,18477280522.827267,0.0005995879307751
1.2191340210991417,0.0989141519737026,2.4716844843409267,0.0283244460550271,7.00433489673796,5.712242090740629,0.5652466024067198,68.5070066181437,17836267125.157406,0.0008784392673221
3.290033255893796,0.0940662603511388,2.970895571500929,0.0630259210585873,4.85247643236371,4.708529343678944,0.6436204505936824,105.1588045176953,11823171068.628263,0.0009436828419044
2.7542156127880424,0.085913497337799,8.688088873765846,0.0031285561468379,9.66551105301321,13.229696340646694,0.0351520574251982,66.55092961410857,15915278188.503193,0.0
1.4187809366178168,0.0951035794085934,7.427750574209323,0.0611533457248445,6.4701671259361895,4.270227146344984,0.6959966765273654,108.99009224054996,12891201673.335232,0.0013879383735205
2.6937425169737663,0.0820806184875065,9.13111596056505,0.016165160245167,9.605411393645843,3.1179214086411418,0.4358556811950488,117.09557316407408,12493692090.148851,0.0
4.319577724225065,0.0503269329359457,9.799230192788102,0.0789768379840694,9.733694082367878,2.327692561817892,0.2415169271865514,96.42824153576876,9209309390.734966,0.0005878577332288
3.586196573504806,0.0525962768390994,5.909282045862292,0.0262568033277433,5.041434297701456,8.696908138332898,0.6817067467008593,96.3799317862909,13123162171.797709,0.0011178335553606
