comp_idx,imf_idx,sn1a_idx,sy_idx,sn1ar_idx,sigma_2,t_1,t_2,infall_1,infall_2,sfe,delta_sfe,imf_upper,mgal,nb,ks,ensemble,wrmse,mae,mape,huber,cosine,log_cosh,fitness,age_meta_fitness,physics_penalty,loss,weight
5,2,1,3,2,4.978429418445357,0.0606859306124241,8.640759212846822,0.0379375527316358,4.131612293150383,5.18367595409433,0.2430722510181529,107.9458616277389,13806900743.438272,0.0013320778207213,0.1332657949333735,0.1857572355021726,0.2031382457237828,0.1463001589683565,2029744.0624872088,0.0206325734378679,0.1078961643679037,0.0201026524296957,8.561190535997099e-06,0.5644177403352121,4.608805957330778e-05,0.1857572355021726,0.001170731362548252
2,2,0,3,2,4.187443762609545,0.0437998283846821,8.810100217001601,0.020535733581599,0.4580178114717961,10.947044642369892,0.550968030135248,124.89094488518026,18948458687.55552,0.0007634982959614,0.2253027024257073,0.2117099828995296,0.1723906343726865,0.1538457363984328,5286867.82378891,0.0148592654097086,0.0832431152757093,0.0147522503014102,2.205310206625443e-05,0.5171134344532835,0.0001041665667542,0.2117099828995296,0.0011706533736542553
2,2,1,3,2,3.2987151871201728,0.0250499617535532,7.382613717726342,0.0091974607662614,1.634889567910267,16.37183414166239,0.2067380312734184,122.91631285231698,10575776834.88957,0.0,0.2518766972556022,0.3850217824004046,0.2895198789170288,0.2118668949108505,2146357.29129073,0.0419108801440655,0.2553503285635714,0.03998795802376,0.0002011399637222,0.3987095532638631,0.0005224119073687,0.3850217824004046,0.0011696186686821254
4,2,1,1,0,2.428295935343627,0.0651773124237599,0.9425217710637016,0.0329302491437088,2.534370899209821,10.525634997705705,0.0286314154784541,93.534512620004,12612702653.923063,0.0005306021923035,0.1838462858021307,0.2275076188351724,0.2161405886592322,0.1397821512347379,1637267.9156835612,0.0233583770329797,0.1259902485389779,0.0225668868442038,0.0002100941331351,0.4773419698200641,0.0009234597689992,0.2275076188351724,0.0011695669584499487
4,2,1,1,0,2.428295935343627,0.0651773124237599,0.9425217710637016,0.0329302491437088,2.534370899209821,10.525634997705705,0.0286314154784541,93.534512620004,12612702653.923063,0.0005306021923035,0.1838462858021307,0.2275076188351724,0.2161405886592322,0.1397821512347379,1637267.9156835612,0.0233583770329797,0.1259902485389779,0.0225668868442038,0.0002100941331351,0.4773419698200641,0.0009234597689992,0.2275076188351724,0.0011695669584499487
4,2,1,1,0,2.428295935343627,0.0651773124237599,0.9425217710637016,0.0329302491437088,2.534370899209821,10.525634997705705,0.0286314154784541,93.534512620004,12612702653.923063,0.0005306021923035,0.1838462858021307,0.2275076188351724,0.2161405886592322,0.1397821512347379,1637267.9156835612,0.0233583770329797,0.1259902485389779,0.0225668868442038,0.0002100941331351,0.4773419698200641,0.0009234597689992,0.2275076188351724,0.0011695669584499487
2,2,0,3,2,3.1402308907898027,0.0453476815381626,7.29998419860894,0.0500876664402598,0.4361296898571225,10.594214769112542,0.6026850827952034,124.95419745685612,18766361681.829624,0.0007073547176035,0.1953836601790617,0.1754572856128281,0.1583750709117555,0.1278666016377169,4396205.979009826,0.0125413315431518,0.0696885020467815,0.01241514668822,0.0002354780891028,0.4762874365067763,0.0013420821385696,0.1754572856128281,0.001169420378803499
2,2,0,3,2,3.1402308907898027,0.0453476815381626,7.29998419860894,0.0500876664402598,0.4361296898571225,10.594214769112542,0.6026850827952034,124.95419745685612,18766361681.829624,0.0007073547176035,0.1953836601790617,0.1754572856128281,0.1583750709117555,0.1278666016377169,4396205.979009826,0.0125413315431518,0.0696885020467815,0.01241514668822,0.0002354780891028,0.4762874365067763,0.0013420821385696,0.1754572856128281,0.001169420378803499
1,2,1,2,2,2.188908323073322,0.0740449575313055,7.07220904839929,0.0252363782079796,1.0453095685321083,16.302143553922306,0.3476090287727694,121.16151628637522,16986927371.633516,0.000973684922237,0.2447345492211208,0.3641715531377338,0.2806285642908339,0.1970081227836194,1238875.4859507913,0.0393761955479673,0.2271162811485269,0.0376963287343186,0.000244582078854,0.5477216731507651,0.0006716122573185,0.3641715531377338,0.0011693678122932348
2,2,1,3,2,4.175206263146388,0.0386371507653926,2.8162062919343014,0.0153753333891351,2.924714020261017,3.931205953422145,0.3327113921453007,117.27436675265642,18802592434.106544,0.0,0.1883764830828007,0.2490468587919447,0.232425636243382,0.170091122851714,2913790.7318575005,0.0270108381915704,0.1514623064770642,0.0262221482767274,0.0002563701067496,0.3657712777535433,0.0010294051006836,0.2490468587919447,0.0011692997516356116
2,2,0,3,2,4.571928612554941,0.0817288162320015,7.340302306351456,0.0433052370422224,1.263502681049162,17.114248395890904,0.59286437468864,123.81192967884093,16414860202.028503,0.0005559342192085,0.172319890977266,0.2134990550109061,0.2116543607675341,0.1523156805253854,2289734.2256848225,0.0223987842159567,0.1271619744561447,0.0217966284713331,0.0004352732904359,0.4240429879919044,0.0020387597987904,0.2134990550109061,0.00116826730262456
0,2,1,1,0,1.393164278168315,0.0750928423289273,0.7586206495786229,0.0197963103099441,0.4642501734424585,17.50430492237705,0.8144478931724488,128.29199373398745,18606844253.415302,0.0006377735877749,0.2720945754943382,0.3058987643692176,0.2164563305657177,0.133468789043902,985764.093151199,0.0234266715209876,0.1352186320588003,0.0225887416381443,0.000444461100134,0.5022624052924098,0.0014529679485646,0.3058987643692176,0.0011682143044572497
0,2,1,1,0,1.393164278168315,0.0750928423289273,0.7586206495786229,0.0197963103099441,0.4642501734424585,17.50430492237705,0.8144478931724488,128.29199373398745,18606844253.415302,0.0006377735877749,0.2720945754943382,0.3058987643692176,0.2164563305657177,0.133468789043902,985764.093151199,0.0234266715209876,0.1352186320588003,0.0225887416381443,0.000444461100134,0.5022624052924098,0.0014529679485646,0.3058987643692176,0.0011682143044572497
0,2,1,1,0,1.393164278168315,0.0750928423289273,0.7586206495786229,0.0197963103099441,0.4642501734424585,17.50430492237705,0.8144478931724488,128.29199373398745,18606844253.415302,0.0006377735877749,0.2720945754943382,0.3058987643692176,0.2164563305657177,0.133468789043902,985764.093151199,0.0234266715209876,0.1352186320588003,0.0225887416381443,0.000444461100134,0.5022624052924098,0.0014529679485646,0.3058987643692176,0.0011682143044572497
0,2,1,1,0,1.393164278168315,0.0750928423289273,0.7586206495786229,0.0197963103099441,0.4642501734424585,17.50430492237705,0.8144478931724488,128.29199373398745,18606844253.415302,0.0006377735877749,0.2720945754943382,0.3058987643692176,0.2164563305657177,0.133468789043902,985764.093151199,0.0234266715209876,0.1352186320588003,0.0225887416381443,0.000444461100134,0.5022624052924098,0.0014529679485646,0.3058987643692176,0.0011682143044572497
2,2,1,3,2,3.1558709330027366,0.0457606726142242,7.132951896573547,0.0239158337395973,0.5473098455833018,14.72172985977462,0.8463903171401853,123.36768338990665,18940907090.71248,0.0005798263119755,0.2214554013678137,0.1943147932975746,0.1598109256299302,0.1404649485053494,5205793.321601474,0.0127697659753475,0.0714113749802564,0.0126853659584896,0.000448166641074,0.4542927876531714,0.0023063948630392,0.1943147932975746,0.0011681929304155543
2,2,1,3,2,4.511051653473187,0.0453053935473778,5.213407599797545,0.0070796611227213,3.381971171395901,5.133722095862037,0.5747827357173313,112.24075308533888,15927009410.555635,0.0,0.1913292360199321,0.252540863976202,0.232812371503326,0.1840861229103253,3488219.627662233,0.0271008001625013,0.1580459599672019,0.026396832198352,0.00047302846815,0.3918845166761013,0.0018730769377371,0.252540863976202,0.0011680495342796585
2,2,0,3,0,4.863044631914597,0.0587261507051753,4.770956203723826,0.0216666211344289,0.5376636224260904,8.297108772097754,0.4111250284042968,120.61614463287712,16394493015.444424,0.0006864383385817,0.2132998986934203,0.1904820933708576,0.1612193046604468,0.1417892110380603,4753807.519016843,0.0129958320975989,0.0729083428362439,0.0129064874624802,0.0005062843874887,0.4570821421495294,0.0026579106651408,0.1904820933708576,0.0011678577508625993
2,2,1,3,2,3.748509461765212,0.0587278238378767,8.520169361871446,0.0325271213118923,1.5098031660477091,8.6573753709437,0.1060894388545348,121.5396581688814,11987688034.536917,0.0012780356284987,0.1677836734745407,0.1378924423445847,0.1379199218170239,0.1181884234043116,3652810.6699271686,0.0095109524170069,0.0527651632746171,0.009450864029177,0.000542429634014,0.5567019708925928,0.0039337154726623,0.1378924423445847,0.0011676493407086737
0,2,1,1,0,1.473706095746648,0.0746995183329659,0.6928192254503077,0.0214343441940438,0.516196018699286,17.582132908485082,0.8110901674917851,129.65827016886948,18485255597.97073,0.0006234798888346,0.2683489371185368,0.3280258682450379,0.2351555958213962,0.1604399641247378,921540.1311372434,0.0276490771230579,0.1590080685922108,0.0267488813991862,0.0006376213798939,0.4964042717693614,0.0019438143196,0.3280258682450379,0.0011671006518259007
2,2,1,3,2,3.697514248099108,0.0220457993153331,7.3561759695429085,0.0094667764468408,1.5553352920968195,13.095617028641216,0.2147681565429884,123.81054123925476,13552115622.909414,0.0,0.1688422852412725,0.2430613857719205,0.2446541535869384,0.1924596645587628,3414157.306654441,0.0299278274336706,0.1626292822268521,0.0289567213385168,0.0008727156269376,0.3959246610849775,0.0035905153102211,0.2430613857719205,0.0011657466639914855
2,2,1,3,2,3.697514248099108,0.0220457993153331,7.3561759695429085,0.0094667764468408,1.5553352920968195,13.095617028641216,0.2147681565429884,123.81054123925476,13552115622.909414,0.0,0.1688422852412725,0.2430613857719205,0.2446541535869384,0.1924596645587628,3414157.306654441,0.0299278274336706,0.1626292822268521,0.0289567213385168,0.0008727156269376,0.3959246610849775,0.0035905153102211,0.2430613857719205,0.0011657466639914855
5,2,0,0,2,4.538101142126673,0.0198921376369503,9.016681018963896,0.0934134019438498,6.898108184512462,2.3204960401465278,0.5758739835600912,75.24224063191512,11040029819.734404,0.0,0.2444260351481774,0.3883540926039371,0.2983213517505693,0.1904459996558694,74467.14820536962,0.0444978144551434,0.2773126035045133,0.0420072696935768,0.0009120829021071,1.7868642874547551,0.0023485857867276,0.3883540926039371,0.001165520088036875
2,2,1,3,2,3.898942726289904,0.0460465779397855,8.262437777640896,0.0243259517870708,1.6541911383323955,18.22833905444909,0.5136064768611907,111.77144331408373,14126109754.575296,0.0006237639065121,0.2140564199266568,0.2269671617400689,0.1929763922789602,0.1535045230561146,3799013.5894504087,0.0186199439885015,0.1002024723251205,0.0183020749633122,0.0009248115368838,0.4759136614593996,0.0040746490804821,0.2269671617400689,0.0011654468385762994
2,2,1,3,2,3.898942726289904,0.0460465779397855,8.262437777640896,0.0243259517870708,1.6541911383323955,18.22833905444909,0.5136064768611907,111.77144331408373,14126109754.575296,0.0006237639065121,0.2140564199266568,0.2269671617400689,0.1929763922789602,0.1535045230561146,3799013.5894504087,0.0186199439885015,0.1002024723251205,0.0183020749633122,0.0009248115368838,0.4759136614593996,0.0040746490804821,0.2269671617400689,0.0011654468385762994
2,2,0,3,2,4.861407159410152,0.0363602852519972,9.252831599163503,0.0245216804215285,0.4325112928894461,15.457365283189068,0.7014121118426218,127.16952733834222,18156782637.000977,0.0005522050007483,0.1603110360726058,0.1436573713572868,0.148852634690546,0.1241437155738744,3211922.21381627,0.0110785534271585,0.0574563987143309,0.0109786249053378,0.0009389371333853,0.4855259504626637,0.0065359481696917,0.1436573713572868,0.0011653655554106916
2,2,1,3,2,3.8331810600279512,0.0635329714082852,7.661332237765679,0.0131087445320916,2.0122787483609974,11.276334683423634,0.0138576531632053,120.21092130350031,12834449479.080698,0.0,0.2012795313828896,0.2033043420838465,0.180752647063249,0.1541706317427623,5179484.972372457,0.0163357597101857,0.0836048825587,0.0161784073822826,0.0010229054298434,0.4216607428339304,0.0050313998184138,0.2033043420838465,0.001164882492178499
2,2,1,3,2,3.8331810600279512,0.0635329714082852,7.661332237765679,0.0131087445320916,2.0122787483609974,11.276334683423634,0.0138576531632053,120.21092130350031,12834449479.080698,0.0,0.2012795313828896,0.2033043420838465,0.180752647063249,0.1541706317427623,5179484.972372457,0.0163357597101857,0.0836048825587,0.0161784073822826,0.0010229054298434,0.4216607428339304,0.0050313998184138,0.2033043420838465,0.001164882492178499
2,2,1,3,0,3.871206621434489,0.0797904364137332,1.366254194294274,0.0536779589528879,1.5551766697555736,8.302759573343304,0.0404367514426422,118.0602616092525,18208781765.233414,0.0005883044198185,0.1647240329475313,0.1495192046432323,0.1523058443717767,0.1214874564036404,2736324.790842972,0.0115985351148999,0.0585360782913589,0.0114432207993484,0.0010802318072973,0.3351161265317707,0.0072247027388548,0.1495192046432323,0.001164552812905837
