sigma_2,t_1,t_2,infall_1,infall_2,sfe,delta_sfe,imf_upper,mgal,nb
1.9875065187282264,0.070318128540934,6.811598521709064,0.0666012367918152,3.1925526408325338,5.792017786830141,0.5174595543279863,113.47911254822677,12199969465.777546,0.001302068729903
2.2482778380607518,0.0309316289685911,3.447491600179636,0.0115905211428843,7.643531216167281,1.2749991397499612,0.2878773156631101,101.57191491659526,15882291998.795174,0.0
0.8899629129384999,0.0615323016492555,8.861631300867142,0.0959252966456046,9.89383668404035,3.358472496536708,0.6889869983769074,120.85828386280232,18342713717.61031,0.0008264348547342
1.604078536479528,0.056265304170733,6.552171732610162,0.0135068321080369,6.777204149591709,12.432654056300738,0.1801622805923464,73.3511515947936,17006965331.077118,0.0
2.4718392028282805,0.0202837375648093,5.9863886167971225,0.0082711807914444,8.55658861683012,3.778891755134005,0.5274785056357281,117.91833367783704,15682465765.4523,0.0
4.6165908569696255,0.0775774612776647,5.136505778278828,0.0931204301359279,1.2473445532020535,1.2589089391426,0.8000219364113506,92.30502220615904,14488358040.807444,0.0007320495736539
1.2455090069096777,0.0621706902273692,8.958516796677744,0.0589876700211193,3.491968375365244,1.8426149655411992,0.7793344697260194,121.03377083379624,17295624580.54931,0.0012693759551442
4.100287434238472,0.0237571299232596,2.8336002407798557,0.0082187314245768,1.3702994594765885,9.493761239908672,0.5517447272189828,123.47135674457502,19084055608.13384,0.0
1.088338449109572,0.0875575175450291,4.937971846207919,0.0125894572777212,6.003260187806156,3.626576737660861,0.1489365045989198,83.04148195114153,11177465497.788431,0.0
2.071706853703054,0.0347785300067456,3.483756395795263,0.0720049412181331,8.489675369036592,1.6906322450055882,0.7238260337935979,66.64451923084654,16598879501.33922,0.0013454447823371
1.5294179826646437,0.0870081807060284,9.151245283101485,0.0828707517039104,7.291783293667942,3.283321914008806,0.727511645879888,120.08778928894256,15821530335.28041,0.0005687532629761
0.3554055412830026,0.0074045557047143,0.4764794119690613,0.0967530668880927,2.13114295366778,6.146629403469389,0.2264135281637516,79.3346777378184,13822019713.094072,0.0008044247867999
4.648690742539337,0.0391134352797959,1.828410598056737,0.0327012118263013,3.923197391730363,2.2508946786404493,0.7554666282706336,113.41020344082334,12202753630.894247,0.0010915904481058
0.3034623724876892,0.0194498168741578,4.051167028309377,0.0153305160548729,9.7454661586595,7.019207767764165,0.3679501089751013,84.99860300042907,13189883938.728872,0.0
1.797076158164863,0.0138059204476618,0.753513777632515,0.0966757977379708,1.7226699176728295,4.586979044144954,0.1081837010115004,129.01110384541226,11301759832.860365,0.0008329755256923
0.4985399537590793,0.0458619573376897,1.4770238267322098,0.0902332060301418,8.858382702633492,5.105916592198755,0.4562605849188115,110.39631972343354,10227665373.557,0.0007246346743735
4.441264097303352,0.0694783622247796,4.760011357860179,0.0254057616062847,3.792245845335819,8.652490612954528,0.0330185473026575,95.65286686832256,14309940771.255829,0.0013473610843244
2.562627754854085,0.0469679271083827,0.8675064605178198,0.0887450723799194,5.230179615393693,2.0134877998363763,0.568887769278377,69.14288705279131,12980252459.108704,0.0012154944785736
2.017838551171106,0.0562521953918343,9.438887722257109,0.0289485526294741,3.2327548980249308,4.771681996721259,0.7451031590113277,116.8941215253471,18607644972.18642,0.0010808597576491
2.821313059416421,0.0346120736437373,3.013170084054273,0.0937201091336688,2.0166813951511053,15.254039560220011,0.2431583384913939,123.81482426118312,19912100866.16991,0.0011090080991813
2.36704767328036,0.0050759921256352,0.8569262438633206,0.0759556094156185,8.934488324291149,16.649851825095595,0.8027755870307712,105.10944097004904,11026497552.204462,0.000634445916498
1.548983891342884,0.0453555397186206,4.296161945899975,0.0163383782659422,9.645190884752385,8.710333928683163,0.0995721459255059,74.77532787175353,9736414141.81689,0.0
3.776996906986525,0.0760472831166407,2.837104831011521,0.0728152801987248,2.165395673769459,1.198899988835516,0.6911000936152537,83.1308637603011,10393842358.625088,0.0008329507422392
1.6462162537793132,0.0461384967297429,3.943080135540702,0.0136287044914258,9.58602879352971,8.837386413438294,0.1497059961390932,73.37482800388773,10083497200.809948,0.0
