sigma_2,tmax_1,tmax_2,infall_timescale_1,infall_timescale_2,sfe,delta_sfe,imf_upper_limits,mgal_values,nb_array
3.940549065634129,0.01714358673945715,8.80643113157175,0.018456755497171542,2.744259630678916,17.37320987442125,0.13454275732330578,106.87744797545741,11458264320.388441,0.0014015194859840203
4.722288314931476,0.048195831112347876,8.19765887380886,0.012604444363717628,5.185170195495622,17.575967803668295,0.19124108699785936,128.44961848506844,11959706029.962082,0.001141382827383725
4.405696943362314,0.06731381365057715,8.157482184240278,0.01880009312571652,9.740229035215107,6.622035047233668,0.09426922197562404,84.99551980575458,12179807779.863695,0.0012659454133693738
4.487849965848419,0.05735636417835522,8.964934388803597,0.010273296856879277,8.206726922097987,8.194004599961652,0.6175908818476032,105.67127109343832,11211430233.648533,0.001170138358257412
0.4875485651249065,0.04418464490732123,7.500461245482522,0.003029746280746743,0.6320341223316591,14.01417576504528,0.05910456007445502,100.23258823550067,11143984450.900229,0.0008080216370972726
1.7883464246294825,0.014159049893747229,5.9294706258581416,0.02038355068910711,0.12687098055993076,18.88563355818991,0.4598757644051031,84.39506508955517,14853275721.77762,0.0007188133322801937
3.5915975152142052,0.08699036273360011,8.95975674581895,0.012564021094908936,7.311806628906908,16.997981648554067,0.47614942459888154,122.12728404197861,9835253555.680727,0.0014147115843257529
4.75658697249545,0.07912661186865232,9.887256597921738,0.0077006136891637,8.937141665000858,16.707793239141644,0.02382103591725393,113.15342757939432,10715781368.244118,0.001146698459077288
0.7590161413096229,0.06027326473964351,9.161814779726155,0.017633019104816006,8.267961854184081,1.0585012451065126,0.5457252338163854,99.01031402874612,14071987024.785818,0.0014309873893853127
2.3537969913424157,0.037613103273777745,9.573940492677954,0.01615396758853075,8.499295152414458,9.26287751175219,0.6513699411303177,128.97884874526594,14034725428.759483,0.0009432549124871361
3.1566401212249526,0.057915185038940074,2.955275305183866,0.020961006213416906,5.0279074049192065,10.124334173530542,0.3461200207557313,82.28938621382395,13491429937.6823,0.001482294295085984
2.2691995170743438,0.033153213811210606,1.5798018420749647,0.02924918794179284,1.61133903827715,4.424914622179763,0.421110245034314,68.79436599855644,17317913442.909904,0.001106115995984627
3.067965310837273,0.07548538847698467,0.9321016075837331,0.01307155267644871,8.546406835172771,19.646180719111758,0.3660119799024721,99.5602509534492,14816407241.260992,0.0006637262289914684
2.6903588741556232,0.0928232242352321,7.969474575076218,0.034864906197876966,6.570315627031636,10.21759291686347,0.3185263393374807,100.59967324084896,15505017559.829502,0.0005941280195922071
4.73727812762114,0.0979199385352906,8.052424147925521,0.014759094204389055,8.177156820659091,17.284646865104566,0.7066350605744001,112.89892531153427,17684649462.736813,0.0006964393806327135
3.799003303372818,0.09013554485837627,4.860976829192664,0.013139261709622128,7.312174564810989,8.039926916477672,0.6323446589749933,120.39085536160412,9600975140.238636,0.0012309213365085338
4.887063334964591,0.0384781206613436,6.24804545921439,0.019722977187372284,4.701564091318629,9.068855554314988,0.8088162524045038,85.87588727235027,12264888166.206444,0.0011125880072339997
4.981648481681422,0.04004170771750305,8.579679154634091,0.004730208762649219,5.151909428895056,6.149767291276309,0.6435168182281397,122.28055627306045,10371112362.169392,0.0011238058079383528
2.360615392753915,0.036411014251040257,4.19777649139941,0.04177911175036077,8.94295322670897,17.312715703730635,0.49524762925983823,113.00031236793991,17582999063.01047,0.0008370281672359495
3.5811380353767666,0.06873652076789569,5.0990665819290975,0.00127435282951227,4.98774421250815,10.280579684637502,0.30924479622293394,96.40585454289476,16057719960.810663,0.0006140990931107457
2.445165873933932,0.05995600589757132,0.7909555529175973,0.004607881453930983,7.190512635620994,19.488987005989106,0.4048844059512416,90.5739978228317,14931119506.291306,0.0014373890152786445
2.486462707747619,0.09321892362391648,0.5346502929760056,0.01818196262293383,8.471753601071603,8.681309331203924,0.6718248008311788,74.22106646340875,16771676073.10395,0.0014528371504005254
1.6298445787563054,0.04615441143297267,1.7102784962653756,0.007626498661206096,4.621772570300843,8.73530830117694,0.3348444970489609,84.23704095579835,9479209060.745596,0.0014890235577659705
1.6060509161271577,0.061568680205997706,2.657442720708459,0.015209867798539233,6.411103702654636,12.266859187537353,0.062207159004432626,87.27836328955019,9794937677.83537,0.0012830463452074212
1.1911460924272772,0.05543705060128531,0.6873074388651392,0.03168587706923076,0.18602923412000863,5.448148085118196,0.25910924625396503,77.79355025393096,19861380345.65754,0.0007612921975171486
2.4017790081945964,0.042861342869968316,1.289539429522878,0.028584763026277313,2.920008941350222,6.398326760478577,0.3176371059567125,66.14707738643845,16018503921.085426,0.0007511362230367033
4.388890290609484,0.06976699330567562,8.066615805254534,0.00795159484974559,5.292311089505332,17.472582664509964,0.5801857629491642,113.6440299413908,12740625353.467264,0.001450612758405964
3.1030535452231014,0.0919019401651893,5.562903714075332,0.0012396103151730278,9.025875832677157,8.154875352477266,0.7214122905593413,95.95505036661717,16119146230.023962,0.0014724766466242684
2.0238543984972974,0.009932034303467762,1.9227911032013467,0.043118567799449295,5.606312420851229,3.2862646829251005,0.7767678627415059,61.732320888856336,15159218539.041857,0.001472416766763884
3.2794191772039905,0.022351100684809312,4.838317907028296,0.0403889347608777,4.6686508913841775,3.7293553959378123,0.6361965233000835,82.26524209084819,12856440059.450352,0.0014794723704444036
3.5583975710430344,0.06645991163040832,5.454910218227503,0.04638485447799661,1.402512688926644,8.690934569177715,0.7176216020562184,110.1862009021391,19259899923.79523,0.000617431582047617
3.0417140608255004,0.047597323206659325,5.540230891838505,0.03409086292937544,3.203574410892021,15.523793742973886,0.7748007518486544,114.49854671676198,19946476133.403397,0.0005161281614550844
2.549187497053119,0.08738977312453305,8.939767511093942,0.006337766879671052,8.564921813624613,15.758955901881524,0.7156935057681033,120.27603202346162,17923505232.0393,0.0005682144400231355
1.231003304345549,0.07022052007808975,9.506854463976335,0.005618943306123835,8.305067694203501,17.91090795890734,0.6037548170810549,123.1731180634342,15309300217.107498,0.0011449641736953123
3.262561637201251,0.016169944736690874,8.637348494407002,0.04481553935044113,3.7188052679538677,3.2502006969967994,0.2047468648066464,98.31727237645623,12357824732.85082,0.0013204603532905382
3.8742752779897422,0.0753319791655496,7.183487097611536,0.04506752704337641,6.844822861107252,2.447188907736434,0.24560256505011105,98.96155436236299,13919198944.33898,0.001043874106439554
2.878242849000102,0.05590528716709017,8.349111590438874,0.029075017427536532,7.64115195187592,11.606688555667077,0.7742979793378464,124.47653188991568,16520771423.31262,0.0008748174844674505
2.333470631449108,0.0792958510599822,6.886312052077937,0.013474047031364497,3.6267072183976516,12.632054742728318,0.3740929682329468,97.81829513771582,18664104830.2795,0.000556165108424605
0.7003568267011203,0.07496244986609707,4.8727815540192,0.03354300748048044,2.759718359397462,11.50029500458268,0.5264289450227067,95.67944303042063,16401449424.860561,0.000845423821926738
2.5243754784544974,0.03102009339508534,8.884583054831085,0.011328711786115053,0.2931097652936131,11.662101377558342,0.17650574668711347,96.83325603316331,12534688359.4297,0.0006222103590956107
