sigma_2,t_1,t_2,infall_1,infall_2,sfe,delta_sfe,imf_upper,mgal,nb
4.7206066416162376,0.0842752928189157,5.9499186044477295,0.0398535501363327,2.5578862579020205,11.86768207626282,0.2716452445776196,74.75343158551809,13081850734.14726,0.0008005321339866
4.77130532176988,0.0901334570751843,7.041956803767362,0.065218675210763,5.559650057289545,4.21246133376109,0.7207376021122159,106.52628584881236,9713023788.396662,0.0008083091094634
0.4379624989844813,0.0250989925654594,4.9452896886421165,0.0175182051845964,0.3223509088576527,8.018232062924739,0.8172980892384506,78.03721967951988,17600256877.207897,0.0
3.37646831240318,0.0223225455830298,9.472596309119766,0.0458260843478197,6.937484186375387,10.310086752810264,0.7250546483908374,71.95350204339962,9516406653.725136,0.0011256873199743
1.9208957839829224,0.05227516075765,9.243403005584767,0.0468149268188455,7.631662761642604,4.214559477276755,0.4905496888570586,111.85982947135594,19323579218.53731,0.000984627461902
3.706317511471096,0.0735952496284278,7.853155576517,0.0650198567342786,7.939784606827583,1.0223954640715716,0.6932071634730894,92.63780310923828,10115675170.828243,0.0007635195173871
2.051506493366667,0.0909716278586796,8.098514212368274,0.0661239426742183,3.867903424306741,5.998784964613152,0.3282472118672402,79.75375516065344,11913879462.45674,0.0013761156992579
0.5350971896787419,0.05951601144666,6.281619854045824,0.0453225035273563,9.0859253977943,10.539572933894249,0.711713339005346,106.62446698415825,16382292475.202875,0.0005359589366077
2.733156111976192,0.0986329528280797,1.102694678203285,0.0859418009581682,6.521848905323328,9.081457168369074,0.0148107481001509,94.2122169770978,14098242405.667393,0.0007624935418597
0.5057412756079877,0.0644154380882791,5.874746765361144,0.0887272216922804,3.635683800138151,2.910365244237614,0.2267802107374754,115.72429195880508,11255933811.767202,0.000694547179745
4.15945545478502,0.0891876859877642,8.71619161008675,0.0684140361088326,5.456701816609393,13.59021249319798,0.5141443261928832,113.4848041957,12853390189.986776,0.0007119300003525
1.8593369055780105,0.0656270137906162,8.56386506636895,0.0574414067107163,7.502779878690761,7.997489613603843,0.5106586907556795,111.44761721649182,13587558373.826736,0.0008469273893479
1.948920166274949,0.0909710726245174,8.732289392274314,0.0735286185107839,5.657857669082514,5.110145967581676,0.8065045922371582,84.51714898234093,17314378538.091602,0.0006512525669326
0.1623817820622023,0.0607693629025409,5.959550861189681,0.0547566489948458,2.43286043141312,8.014295730724053,0.4282881224565998,105.88927581703231,15721363368.909777,0.0006804464548519
0.57003815885998,0.0125493809843782,5.267003947328113,0.0920366754033576,3.0301250102387267,11.469231265566371,0.431479732167277,108.72796929156696,9017394343.307589,0.000562052703452
1.1682366158432205,0.0954898044358145,5.366150712758399,0.0692188976095508,8.624689762230647,6.413300400308772,0.4088549869045577,98.96937627068904,17965166986.20855,0.0006086054531881
0.3230861541564809,0.0352361492230618,6.037005077129448,0.0319693863819737,6.470781961415071,11.64558420433391,0.3459633794527398,85.68218501436007,14004798458.20534,0.0008160608787095
0.174952436203128,0.0620837458406669,6.301511012158724,0.0957037015858521,5.165535494427044,1.8009434794041146,0.120893260702708,119.22744430082554,10574174164.928225,0.0007695451200896
0.4821060904941394,0.0414629557637111,7.016310087325845,0.0999760420213192,4.815959157046136,5.833720214406409,0.3998538596342741,121.1478064489334,10569907461.768356,0.0007369736162507
0.9350423949069449,0.0756963427478147,8.009475142521248,0.0694662398982221,5.735949142192306,4.014056933494162,0.4549598528147748,93.14579776382443,16148165958.419945,0.0005833512441612
1.0649411088889953,0.0719084781215209,4.897492707537605,0.0588206094727651,9.87330786355891,9.388454999598991,0.8043682306484293,126.585066621073,12266777870.556004,0.0005060257356736
0.6914590369830007,0.0925161238833862,6.133041524014411,0.0994370642788776,6.596685030102779,3.4582132997888286,0.3591500473668312,120.9882354265414,12903459583.38619,0.000516965511375
0.6330090566579276,0.0985941230335361,6.03146759512066,0.0829515110988876,5.172613066621817,4.157043830275775,0.647210039288109,60.62905680258051,12793522534.282097,0.0011585217537371
0.1636538184244906,0.0608902132712654,4.7918327387117206,0.0859329190026598,2.5333746306094227,9.637342578380816,0.1789493466072244,121.84033691201957,12152384781.298286,0.000543855331058
2.055892419018607,0.0445610404837315,4.680882882328876,0.0589162453069364,5.74175081307893,6.990404842663078,0.578393250296992,82.45107495127903,13732675096.00075,0.0005111248551412
3.848217889766768,0.0346952042136833,8.530089953112652,0.0672457694612016,3.848113728563189,4.752804687565273,0.341823544699711,96.5757387109956,15396724529.926464,0.0009641316752527
3.018291808578513,0.0837689645114048,6.363803715423081,0.0821966260835658,0.6404861053260199,4.89098907908145,0.3042343830478523,96.33871693496828,9125696695.574871,0.0014183550979092
1.4520570705147702,0.0617637226858395,4.5183836379785,0.03809503585582,9.221817188619852,7.280114177015071,0.3944947437627226,100.73387964147206,16145725478.09665,0.0006906872131332
0.157716601949218,0.0811900930151992,7.036084142568924,0.0875222038848465,9.151524114817404,8.205058212136109,0.7540613133191628,123.5470519915557,10989397594.692797,0.0006340562635971
4.063103539263425,0.0725067065768524,9.678201075415249,0.0671340808775503,7.743383263701897,2.2427565380840413,0.8370473278961978,92.51165312894877,9855697116.354343,0.000849114431289
0.3173101018329823,0.0339192351721592,8.081562927523757,0.0572813171058714,2.7752659753582187,8.002986789131848,0.7727938094218186,118.88060112042466,17716103768.62207,0.0007028556968436
1.0957381071813743,0.0734930215386432,6.253809994963472,0.0821685504761616,0.3393938476859064,8.62696995260601,0.3882098681886461,60.44372277926357,14898923257.166996,0.0010735588017946
0.9019105534042348,0.074436804627444,3.768947232019944,0.0393157124601219,1.1616783983218553,13.643460077018377,0.1747462834598124,128.60302225068207,18841752064.83748,0.0009792579860665
4.15945545478502,0.0891876859877642,8.71619161008675,0.0684140361088326,5.456701816609393,13.59021249319798,0.5141443261928832,113.4848041957,12853390189.986776,0.0007119300003525
0.774835081695281,0.0881901481488825,9.355032728981447,0.0224844592985691,2.087793292487033,9.48306893249014,0.0465153118325916,118.85536365371568,14590626221.93152,0.0011521881236368
1.572690031817892,0.0881231164697689,3.5845997077815785,0.0385205836487477,3.403956217037557,9.597819219815376,0.3103366495592109,62.24015428553713,17729848633.61045,0.0007801884489921
0.4541458218689589,0.0650325657238819,6.206841268293148,0.0872800441434124,3.5291391381288677,3.105575336162014,0.2068741113209099,116.17636640450912,11278705199.839771,0.0006985793711533
0.8788503690230061,0.037599388519911,4.573819949371005,0.0795780630212572,2.160671635018105,6.66839580434138,0.7138607273669534,97.87692575804336,13097149813.2053,0.0008178525415273
0.9126867130082638,0.0870438931854604,8.230581522824313,0.0862937433494829,8.938486286251944,5.4157311293970505,0.4857323929344635,110.3410334851672,10731670024.838469,0.0007020886180183
2.802398653395232,0.0593204892505331,3.59723010909232,0.0635740285322436,2.370047908474421,2.6429048797969976,0.5621259693903439,77.56618161312817,16438941666.628262,0.0010583729503963
2.4903329456757914,0.0626537359390419,9.036200254949604,0.0704114341780086,0.5205811660353923,9.454579526796408,0.6437389631264419,79.62160424313717,12913838202.793304,0.0009755606595944
3.0853651122164347,0.0748651658718945,2.616851663210087,0.0091145861562948,0.1834095295903934,17.18864426085171,0.3286586158347409,86.34403290679222,17795209009.543316,0.0
0.6797372246142143,0.0367254999768193,4.697635252840211,0.0776591739706742,2.40463485523271,7.493511847921598,0.7227452018821156,100.22784732190686,12898991267.062395,0.0008313004880414
4.233917604716535,0.0902260712201118,9.53081511537962,0.05311746901854,8.686088861860368,15.280027291009196,0.5221664871820525,74.25257569951751,10586223559.9693,0.0008660198240365
1.139594065519003,0.0620521152791685,3.650060110349702,0.0451703453717508,3.527013636791648,10.843894542560534,0.3772970060913302,65.15765586839709,15699086457.686,0.0007083933099275
0.1714176957705683,0.0658723793684732,6.945353083973485,0.0481308669229915,5.522135513773017,9.22613010241422,0.8049665377315409,98.54411967374644,9424523710.746532,0.0007668864553725
4.500509981458894,0.0551271274873158,6.406590085451123,0.0400098020873934,4.310285993459241,9.867059276213288,0.6251791578884136,69.31974798290459,12814540152.203531,0.0012512364156755
0.1410449867179515,0.0550215198899467,7.447100023026493,0.0817661812989218,0.8766033988995243,10.129086829948728,0.5445839314495269,104.23969664931364,11511265823.732063,0.0005601874112934
1.2561515579551226,0.094288751793896,1.848464897338551,0.0927321219710105,1.4783923715257268,2.678078426384264,0.599407489391342,89.30085936346038,18075092543.885685,0.0010053718437776
1.1536361509047683,0.0898147061338591,5.9152981721641975,0.083361522487907,7.72982094821599,4.691140594653833,0.627449690852431,106.45165265780042,16132231617.980972,0.0005833966319393
1.312516778449143,0.0817969834910043,8.600418795400724,0.0869914672723458,9.75126545724601,4.510356885520038,0.3812467905703559,128.1518616654194,12271092840.045956,0.0008096773844528
3.2121555286687253,0.0898646038125374,6.974682559618149,0.0507986508465824,9.212896424695334,4.909016733714089,0.4045737256636447,61.13731124182652,12487168872.285826,0.0006771830030065
1.28515445099637,0.0638031448476735,3.290115014015515,0.0944690604661708,9.80504620647003,1.841965274276056,0.2886993544498918,92.7895636347874,13108799965.12662,0.0006315194022804
0.4119529028427411,0.0824163211184766,5.553778053511232,0.0981683784462577,6.522335922317812,4.294402498731388,0.3585774494389833,109.7767804083739,12953622961.285744,0.0005703611636954
0.8212363452181919,0.0560860939371313,7.405999162246051,0.0945438445781461,3.3034673259283904,3.603374119915237,0.3379832101703982,121.23585982255604,10517750948.503218,0.0007782457522048
3.3027411431277005,0.0906367522817852,9.556007005897571,0.0584497244577266,3.3085552440272874,5.971256082725189,0.0927264304917261,104.6786918507358,12311428471.756975,0.0014171790851812
4.457640105293599,0.023452262981714,1.7313550466856298,0.0204452941977951,7.129534924519938,19.39717707714093,0.7269720954642626,60.43510683385882,19119820334.70553,0.0008430616852764
3.562682052224634,0.0931196480819527,5.604245859001255,0.0626774390373174,6.341748719321977,11.138698652939084,0.3325926317949242,70.20459160355156,12943547852.328115,0.0007582224028573
1.1536361509047683,0.0898147061338591,5.9152981721641975,0.083361522487907,7.72982094821599,4.691140594653833,0.627449690852431,106.45165265780042,16132231617.980972,0.0005833966319393
1.637604790430014,0.0819087075935089,5.599308343451777,0.0551225843481025,7.428866091727792,4.0438978288827405,0.5818173881960497,112.44689606625332,13951171317.067768,0.0007202568754075
2.499911680864049,0.0365172433336348,3.5243478708007734,0.0670925652096657,9.062768110827731,14.056516876614651,0.3239568169891851,88.81457117551032,10217387258.09678,0.0007848226497458
