comp_idx,imf_idx,sn1a_idx,sy_idx,sn1ar_idx,sigma_2,t_1,t_2,infall_1,infall_2,sfe,delta_sfe,imf_upper,mgal,nb,ks,ensemble,wrmse,mae,mape,huber,cosine,log_cosh,fitness,age_meta_fitness,physics_penalty,loss,weight
1,1,1,1,0,0.8891589517723167,0.0624961087992445,5.242419189699327,0.0705990117211708,3.787831491692718,4.523400969337283,0.2196117359683732,107.61913668278795,13979741435.576645,0.0006102123030065,0.1587158421019648,0.1845685954800311,0.193276389586187,0.1386474085064017,2839114.0899135224,0.0186778813857357,0.103921447145601,0.018212574933202,0.0001613789562771,0.4912323501441402,0.0008743576113662,0.1845685954800311,0.0008840599134711992
1,1,1,1,0,0.8891589517723167,0.0624961087992445,5.242419189699327,0.0705990117211708,3.787831491692718,4.523400969337283,0.2196117359683732,107.61913668278795,13979741435.576645,0.0006102123030065,0.1587158421019648,0.1845685954800311,0.193276389586187,0.1386474085064017,2839114.0899135224,0.0186778813857357,0.103921447145601,0.018212574933202,0.0001613789562771,0.4912323501441402,0.0008743576113662,0.1845685954800311,0.0008840599134711992
1,1,1,1,0,0.8891589517723167,0.0624961087992445,5.242419189699327,0.0705990117211708,3.787831491692718,4.523400969337283,0.2196117359683732,107.61913668278795,13979741435.576645,0.0006102123030065,0.1587158421019648,0.1845685954800311,0.193276389586187,0.1386474085064017,2839114.0899135224,0.0186778813857357,0.103921447145601,0.018212574933202,0.0001613789562771,0.4912323501441402,0.0008743576113662,0.1845685954800311,0.0008840599134711992
1,1,1,1,0,2.0086339834439,0.0731886630747243,4.086161564502594,0.0609135082696071,6.5572816197146215,5.388371973611718,0.5625847202373779,90.7449058585138,11094249351.296412,0.0005904211223887,0.1771717473831542,0.2106382111440629,0.2049649134311795,0.1329550642197511,1883306.3312062449,0.0210053078689254,0.1171972280590136,0.0203538454620755,0.0008150889697369,0.4785747122062775,0.0038696158940481,0.2106382111440629,0.0008797868710833552
1,1,1,1,0,0.5639413378306591,0.0656896261440972,5.920467147175463,0.08781168090691,3.614420152685877,3.145127464802977,0.2541738187127441,115.61521926115432,11334638460.180107,0.000690387165977,0.2264071035680898,0.2334418884640958,0.1899297300480157,0.1600612657030485,4851780.97457482,0.018036651178056,0.1026823309069779,0.017822852622696,0.0009249854457399,0.4970563068426098,0.0039623798960236,0.2334418884640958,0.0008790705521444323
4,1,0,1,0,4.894127898767579,0.018147512855972,8.771995989929941,0.0458437481835736,2.78126268022517,8.56060106352633,0.8143890089562841,73.14438902732282,18587792604.29411,0.0008520387406933,0.1886323029164408,0.2708374177206837,0.2523092050638448,0.2071630576881802,4159704.661134588,0.0318299674799746,0.1820190529049166,0.0309919665511891,0.0009353388471434,0.4488587324138872,0.0034535067385261,0.2708374177206837,0.0008790030974511557
4,1,0,1,0,4.894127898767579,0.018147512855972,8.771995989929941,0.0458437481835736,2.78126268022517,8.56060106352633,0.8143890089562841,73.14438902732282,18587792604.29411,0.0008520387406933,0.1886323029164408,0.2708374177206837,0.2523092050638448,0.2071630576881802,4159704.661134588,0.0318299674799746,0.1820190529049166,0.0309919665511891,0.0009353388471434,0.4488587324138872,0.0034535067385261,0.2708374177206837,0.0008790030974511557
4,1,0,1,0,4.894127898767579,0.018147512855972,8.771995989929941,0.0458437481835736,2.78126268022517,8.56060106352633,0.8143890089562841,73.14438902732282,18587792604.29411,0.0008520387406933,0.1886323029164408,0.2708374177206837,0.2523092050638448,0.2071630576881802,4159704.661134588,0.0318299674799746,0.1820190529049166,0.0309919665511891,0.0009353388471434,0.4488587324138872,0.0034535067385261,0.2708374177206837,0.0008790030974511557
1,1,1,1,0,1.3075949099255395,0.0898161781810262,5.55470519109605,0.0559222040319405,9.603866978663318,2.8444509926613355,0.2000170550258251,118.21337785497892,13597333507.005074,0.0007273488063947,0.1852087688697984,0.2539526560017723,0.2394300819229191,0.169528362398013,2519187.837429279,0.0286633820648078,0.1678649857410236,0.0276286705551451,0.001038418906622,0.4855458739941454,0.0040890255804797,0.2539526560017723,0.0008783317903739299
1,1,1,1,0,1.3075949099255395,0.0898161781810262,5.55470519109605,0.0559222040319405,9.603866978663318,2.8444509926613355,0.2000170550258251,118.21337785497892,13597333507.005074,0.0007273488063947,0.1852087688697984,0.2539526560017723,0.2394300819229191,0.169528362398013,2519187.837429279,0.0286633820648078,0.1678649857410236,0.0276286705551451,0.001038418906622,0.4855458739941454,0.0040890255804797,0.2539526560017723,0.0008783317903739299
1,1,1,1,0,1.3075949099255395,0.0898161781810262,5.55470519109605,0.0559222040319405,9.603866978663318,2.8444509926613355,0.2000170550258251,118.21337785497892,13597333507.005074,0.0007273488063947,0.1852087688697984,0.2539526560017723,0.2394300819229191,0.169528362398013,2519187.837429279,0.0286633820648078,0.1678649857410236,0.0276286705551451,0.001038418906622,0.4855458739941454,0.0040890255804797,0.2539526560017723,0.0008783317903739299
1,1,1,1,0,1.906500692035944,0.0499572205543624,8.249187776878065,0.0554667340861303,6.055541300176705,6.46332387500779,0.3617549764234009,86.04969297775568,18481031138.453133,0.0006811536714384,0.1409177075202315,0.1824918998223537,0.19860330290438,0.1419445319033278,2410383.8467303514,0.0197216359622644,0.1129425035901191,0.0192389171225321,0.001053444852811,0.5287302194680649,0.0057725567755967,0.1824918998223537,0.0008782339769866221
1,1,1,1,0,0.8884469458578594,0.0624878066582412,5.241773963805434,0.0705832011142967,3.7869284215266,4.527377533065035,0.219350119548067,107.62681042521372,13980336992.187752,0.0006104110749582,0.2068528233689924,0.1991336413061126,0.1728723325060009,0.13901450495861,4592478.5439592805,0.0149424216730326,0.0841495697991542,0.0147581402433061,0.00109175832308,0.4916329317719568,0.0054825408500504,0.1991336413061126,0.00087798461967083
1,0,0,1,2,3.2717063537195545,0.0927293096917829,5.779554605035467,0.0949724392389996,8.37579121701318,4.913633427629431,0.3031447691370634,122.21316118754802,19400637278.68886,0.0008222168915134,0.177146694835529,0.2476937587915436,0.2419921439480723,0.1893329588721667,4097193.7974849455,0.0292800988662922,0.1483467142512418,0.0281772580305353,0.0011496531823931,0.5686996294426315,0.0046414297558489,0.2476937587915436,0.0008776079542201518
1,1,1,1,0,1.6236640968889449,0.0822459456665752,7.018894269871724,0.0938007773551088,7.598327041957994,7.86066032310995,0.5777153675553482,112.23892489996504,14798603252.283815,0.0006175379455103,0.1511203421919377,0.1891856460822094,0.2047689360732036,0.1418237542710958,2441567.960870895,0.0209651585902758,0.1136749427405445,0.0203830168444884,0.0011972550748,0.4836406181162586,0.0063284667710984,0.1891856460822094,0.0008772983761348835
1,1,1,1,0,1.6167679980453378,0.0698557909034671,7.475067140096343,0.0676433838449705,7.718203447530048,4.101106676520981,0.4696462578919599,125.9379865259057,14007298641.674778,0.0007371522084929,0.1860050941293268,0.2360072675077149,0.2219694172769218,0.1607148914993431,2140646.0715036257,0.0246352111031281,0.14180729172185,0.0239294200541153,0.0012344438756505,0.4986332652916489,0.0052305333165648,0.2360072675077149,0.0008770565953966293
1,1,1,1,0,0.9275209745756492,0.0951716305779718,2.9263016300447373,0.0994762867192323,1.1801898673220057,4.24722082722949,0.1200475693048156,117.55782054968132,13177799372.2585,0.0007603168594682,0.1719899913551665,0.232357130835958,0.2309173622054612,0.1622992824096379,2319904.752745605,0.026661414083964,0.1471813980429672,0.0258090537984497,0.001336229194241,0.5155273475314456,0.0057507561288678,0.232357130835958,0.0008763951850225288
